,model_name,evaluation_mode,stock,V_i,V_f,profit,return,amean_return,gmean_return,rate_of_return,log_return,log_rate_of_return,daily_volatility,total_volatility,sharpe_ratio,value_at_risk_per_day,value_at_risk,tried_transactions,transactions,transactions_per_30_t
0,(*) Buy&Hold,,Henkel vz.,10000.0,6144.93,-3855.07,-0.38550653019248204,-0.006745689011961754,-0.008219541397073149,-0.008219541397073149,-0.48695697687137696,-0.008253508082565711,0.055024337051466546,0.42264995257216137,-0.9711737282696155,-0.01274735317420523,-0.5163973224993847,1,1,0.51
1,best_trained_on_db_d20,False,Henkel vz.,10000.0,4224.77,-5775.23,-0.5775229826026472,-0.013527758950337847,-0.014497615410906106,-0.014497615410906106,-0.8616202303571184,-0.014603732717917262,0.04491345898373692,0.34498682449500195,-1.7463941803707224,-0.01716450701184027,-0.574048912468857,37,14,7.12
2,best_trained_on_db_d20,True,Henkel vz.,10000.0,8669.78,-1330.22,-0.13302245172842722,-0.002353677327598205,-0.0024164350042900073,-0.0024164350042900073,-0.14274219841743815,-0.002419359295210816,0.011427547660907053,0.08777665912414206,-1.799823020206243,-0.0026036206143386607,-0.13401935796475345,59,6,3.05
