Date,Open,High,Low,Close,Volume,Adj Close
2019-01-02,83.5999984741211,84.25,82.26000213623047,79.12103271484375,4632,79.12103271484375
2019-01-03,83.4800033569336,83.63999938964844,79.75,76.9831314086914,3006,76.9831314086914
2019-01-04,81.66999816894531,86.19000244140625,81.66999816894531,81.1176528930664,2483,81.1176528930664
2019-01-07,86.08000183105469,86.08000183105469,82.9000015258789,79.49775695800781,4341,79.49775695800781
2019-01-08,84.80000305175781,88.12000274658203,83.69999694824219,82.17247772216797,2565,82.17247772216797
2019-01-09,88.30000305175781,90.43000030517578,87.97000122070312,84.76243591308594,6577,84.76243591308594
2019-01-10,89.62999725341797,89.69000244140625,87.94000244140625,84.35746002197266,2463,84.35746002197266
2019-01-11,90.25,90.25,88.47000122070312,83.32147979736328,656,83.32147979736328
2019-01-14,87.0,90.08999633789062,87.0,84.57408142089844,2256,84.57408142089844
2019-01-15,90.3499984741211,92.4000015258789,90.3499984741211,87.00393676757812,2012,87.00393676757812
2019-01-16,92.25,92.80000305175781,91.87000274658203,87.13579559326172,1821,87.13579559326172
2019-01-17,92.36000061035156,92.36000061035156,91.47000122070312,86.54244995117188,1183,86.54244995117188
2019-01-18,92.66000366210938,93.79000091552734,92.33999633789062,88.24711608886719,2684,88.24711608886719
2019-01-21,93.88999938964844,94.73999786376953,93.16000366210938,89.18891906738281,3020,89.18891906738281
2019-01-22,94.4000015258789,95.04000091552734,93.8499984741211,88.75569152832031,3175,88.75569152832031
2019-01-23,93.94999694824219,95.19999694824219,93.5999984741211,88.15293884277344,1449,88.15293884277344
2019-01-24,94.11000061035156,96.08000183105469,93.62000274658203,90.48861694335938,1929,90.48861694335938
2019-01-25,96.7699966430664,97.0,95.69999694824219,90.36617279052734,2727,90.36617279052734
2019-01-28,96.4000015258789,96.4000015258789,94.91999816894531,89.81993103027344,2031,89.81993103027344
2019-01-29,95.62999725341797,96.68000030517578,95.62999725341797,91.02544403076172,1939,91.02544403076172
2019-01-30,96.44999694824219,99.48999786376953,95.91999816894531,93.24810791015625,3132,93.24810791015625
2019-01-31,99.94999694824219,100.33999633789062,99.0,93.43646240234375,5092,93.43646240234375
2019-02-01,100.33999633789062,102.0,99.70999908447266,94.4630355834961,4314,94.4630355834961
2019-02-04,100.41999816894531,101.95999908447266,100.37999725341797,95.72505187988281,2036,95.72505187988281
2019-02-05,101.69999694824219,102.55999755859375,101.0,95.89457702636719,3499,95.89457702636719
2019-02-06,102.22000122070312,102.22000122070312,101.37999725341797,96.06409454345703,1924,96.06409454345703
2019-02-07,101.0,101.5,99.43000030517578,93.87911224365234,7656,93.87911224365234
2019-02-08,99.19999694824219,101.18000030517578,99.0999984741211,94.2558364868164,2849,94.2558364868164
2019-02-11,101.0999984741211,102.5,101.0999984741211,96.13945007324219,5819,96.13945007324219
2019-02-12,102.62000274658203,103.23999786376953,102.44000244140625,96.70452880859375,3767,96.70452880859375
2019-02-13,103.33999633789062,104.5199966430664,102.69999694824219,98.38094329833984,6591,98.38094329833984
