,model_name,evaluation_mode,stock,V_i,V_f,profit,return,amean_return,gmean_return,rate_of_return,log_return,log_rate_of_return,daily_volatility,total_volatility,sharpe_ratio,value_at_risk_per_day,value_at_risk,tried_transactions,transactions,transactions_per_30_t
0,(*) Buy&Hold,,Infineon,10000.0,11875.13,1875.13,0.1875127308600855,0.009949430446911428,0.002917144534787086,0.002917144534787086,0.17186097759347516,0.0029128979253131384,0.12122710833227358,0.9311630876928503,0.17456956037942137,-0.02160928076382976,-1.413286712411871,1,1,0.51
1,best_trained_on_dt__d20,False,Infineon,10000.0,8948.01,-1051.99,-0.1051987977610388,0.0013647493854722712,-0.0018821875741613647,-0.0018821875741613647,-0.11115370578306735,-0.0018839611149672432,0.08127681323056295,0.6242990483462496,-0.20848790031928735,-0.012594981444395146,-0.6806038410433158,38,14,7.12
2,best_trained_on_dt__d20,True,Infineon,10000.0,7015.87,-2984.13,-0.29841344878267356,0.00016787465950032635,-0.0059889604674140395,-0.0059889604674140395,-0.3544110068403171,-0.0060069662176324935,0.11400563779317956,0.8756939199681298,-0.3692768002710839,-0.026684817320310434,-1.2984339005783876,41,7,3.56
