date,open,high,low,close,label,action,%body,%upper-shadow,%lower-shadow,sm_avg,trend
2010-02-08,266.51651,271.271271,266.031036,267.002014,[],None,0.09264928004182788,0.8147071648504324,0.09264355510773979,278.6486465,0
2010-02-09,270.040039,271.036041,267.802795,268.488495,[],None,0.4798719305614155,0.30805017620064484,0.21207789323793963,277.030278,0
2010-02-10,267.302307,269.164154,264.1091,267.492493,[],None,0.037622941317746614,0.33069102723729105,0.6316860314449624,275.62812655000005,0
2010-02-11,266.926941,270.515503,265.015015,268.468475,[],None,0.28025404291401196,0.3721538888913138,0.3475920681946743,274.35960845,0
2010-02-12,266.75174,268.843842,265.515503,266.826813,[],None,0.022555695198125055,0.6060166948138387,0.3714276099880363,272.93993835,0
2010-02-16,268.703705,272.337341,267.417419,270.920929,[],None,0.4506624292011121,0.28789318204637876,0.2614443887525091,271.97147065,0
2010-02-17,271.271271,271.971985,269.074066,269.374359,['dark cloud cover'],None,0.6545773018500466,0.24179902888935287,0.10362366926060058,270.73498385,0
2010-02-18,269.039032,272.777771,268.338348,271.881897,"['piercing line', 'bullish engulfing']",None,0.6403681289212529,0.20179964828762584,0.15783222279112116,269.80430455,0
2010-02-19,270.535522,272.287292,270.120117,270.650665,[],None,0.05313045785411416,0.755189128704413,0.1916804134414728,268.74774935,0
2010-02-22,273.948944,274.024017,270.770782,271.671661,[],None,0.7000056866472907,0.02307641470721644,0.2769178986454929,268.56731875,0
2010-02-23,271.771759,272.087097,266.411407,267.802795,[],None,0.6992918922633106,0.05555941215958802,0.2451486955771014,268.4439453,0
2010-02-24,267.257263,269.489502,265.520508,266.001007,"['three black crows', 'shooting star']",None,0.3165174852872049,0.5624193435414585,0.12106317117133655,268.16992185,0
2010-02-25,263.823822,264.509521,260.260254,263.478485,[],None,0.08126978135288428,0.1613687725435927,0.7573614461035231,267.7777801,0
2010-02-26,263.973969,266.141144,262.002014,263.663666,[],None,0.0749681696395212,0.5235822503762806,0.4014495799841983,267.59034265,0
2010-03-01,264.864868,266.911926,264.134125,266.611603,[],None,0.6288193430702899,0.10811537615545193,0.2630652807742582,267.65916135000003,0
2010-03-02,268.007996,273.103088,267.772766,270.800812,[],None,0.5239488346107428,0.4319206231818633,0.04413054220739391,267.86036375,0
2010-03-03,271.451447,274.33432,269.894897,272.932922,['three white soldiers'],None,0.3337089076666165,0.3156712032171702,0.3506198891162133,268.21571804999996,0
2010-03-04,273.523529,278.343353,273.373383,277.572571,['three white soldiers'],None,0.8147014971921349,0.15508785767318486,0.030210645134680265,268.56031185,0
2010-03-05,280.955963,284.11911,280.230225,282.38739,"['inverse hammer', 'three white soldiers']",None,0.36808159665302526,0.445299873871306,0.18661852947566876,269.49699855000006,0
2010-03-08,282.672668,282.872864,280.785797,281.521515,['dark cloud cover'],None,0.5515649473639181,0.09592217212001641,0.3525128805160655,270.27752834999995,0
2010-03-09,280.2052,282.61261,278.528534,280.375366,[],None,0.041665728061865914,0.5477968578449596,0.41053741409317446,270.94619595,0
2010-03-10,282.16217,289.539551,281.386383,288.513519,[],None,0.7790038179024369,0.1258445796775001,0.09515160242006303,271.94744715,0
2010-03-11,287.417419,293.398407,287.38739,290.86087,[],None,0.5728566397333363,0.4221476997985577,0.004995660468105978,273.115866,0
2010-03-12,294.364349,294.434448,289.869873,290.060059,[],None,0.9429771665489096,0.015357180022230053,0.04166565342886032,274.1954452,0
2010-03-15,283.623627,285.01001,278.27829,281.871857,[],None,0.26022621261728396,0.20594781125775052,0.5338259761249655,274.94769740000004,1
2010-03-16,281.196198,284.494507,280.660675,282.882874,['piercing line'],None,0.4399452036500415,0.42037131517499854,0.13968348117495993,275.54579465,1
2010-03-17,284.434448,286.011017,282.40741,283.063049,['shooting star'],buy,0.38056286381950477,0.4374974851586276,0.18193965102186763,276.23022915,1
2010-03-18,282.642639,284.504517,281.761749,283.48349,[],None,0.30657022394895944,0.3722615255829145,0.32116825046812614,276.8103088,1
2010-03-19,280.280273,284.284271,278.918915,280.280273,['doji'],None,0.0,0.7462688403155345,0.25373115968446547,277.2917892,1
2010-03-22,278.333344,283.70871,277.417419,279.029022,['inverse hammer'],None,0.11057794020336789,0.7438358836048115,0.14558617619182065,277.65965725,1
2010-03-23,278.798798,279.434448,271.271271,274.77478,[],None,0.4929475374599833,0.07786796733673682,0.4291844952032799,278.00825649999996,1
2010-03-24,273.028015,280.2052,270.120117,278.943939,"['piercing line', 'bullish engulfing']",None,0.5866014191454865,0.12506203469024407,0.2883365461642695,278.6554031,1
2010-03-25,279.789795,286.286285,279.609619,281.72171,['inverse hammer'],buy,0.2893532490617238,0.6836608271254005,0.026985923812875602,279.56756435,1
2010-03-26,282.917908,283.978973,280.290283,281.626617,[],None,0.3500676391889799,0.28765361144470875,0.3622787493663114,280.4657119,1
2010-03-29,281.781769,282.642639,280.565552,281.5065,[],None,0.13252646615186892,0.4144602513038685,0.4530132825442626,281.21045674999993,1
2010-03-30,281.696686,284.099091,280.42041,283.638641,[],None,0.5278943730103306,0.12516714550676789,0.3469384814829015,281.8523482,1
2010-03-31,282.8078,285.155151,281.686676,283.843842,[],None,0.2987024556901824,0.3780649997477248,0.3232325445620928,282.3978942,1
2010-04-01,285.960968,287.012024,283.058044,284.684692,[],None,0.322782613973767,0.2658222853934558,0.4113951006327772,282.75350025,1
2010-04-05,285.735748,287.727722,284.78479,285.790802,"['bullish harami', 'doji']",None,0.018707194050009784,0.658159957484582,0.32313284846540824,282.92367084999995,1
2010-04-06,285.015015,285.730743,282.982971,284.394409,[],None,0.22585789505097578,0.2604757599975593,0.5136663449514649,283.06731555,1
2010-04-07,283.933929,284.659668,281.211212,282.052063,[],None,0.5457126319721031,0.2104533159187846,0.24383405210911238,283.1511504,1
2010-04-08,281.941956,285.210205,280.305298,284.029022,"['piercing line', 'bullish engulfing']",None,0.42550572314622914,0.24081659448384662,0.33367768236992423,282.92692554999996,1
2010-04-09,284.029022,284.669678,282.282288,283.393402,[],None,0.26624053883111765,0.2683499553906079,0.4654095057782745,282.55355215,1
2010-04-12,283.958954,287.287292,283.393402,286.651642,[],None,0.6915161958863697,0.1632429267390703,0.14524087737455996,282.3831313,1
2010-04-13,286.551544,294.734741,285.850861,293.67868,[],None,0.8022548706195971,0.11887384791329943,0.0788712814671035,282.97347245000003,1
2010-04-14,295.325317,296.466461,292.297302,294.7948,[],None,0.1272479653570366,0.2737108371256656,0.5990411975172978,283.56906875,1
2010-04-15,296.381378,299.219208,294.439453,297.947937,[],None,0.32774880720874855,0.26596990849948693,0.4062812842917646,284.31331315,1
2010-04-16,281.781769,284.689697,275.090088,275.350342,[],None,0.6699675997220258,0.30292150440710797,0.027110895870866257,283.90665574999997,1
2010-04-19,274.649658,277.272278,272.772766,275.325317,[],None,0.1501627287581406,0.4327049244451388,0.41713234679672057,283.65890795,1
2010-04-20,277.362366,280.110107,275.805817,277.797791,[],None,0.10116070246196365,0.5372119443624825,0.36162735317555383,283.5973464,1
2010-04-21,278.508514,280.405396,276.356354,277.427429,[],None,0.2669977243999882,0.46847674091797803,0.26452553468203377,283.72997885,1
2010-04-22,276.276276,276.52652,271.94696,273.803802,[],None,0.5398933521997679,0.05464367755854458,0.40546297024168754,283.47297199999997,1
2010-04-23,273.898895,274.934937,271.406403,272.767761,['three black crows'],None,0.32056769185162487,0.293618256193653,0.3858140519547222,283.02527455,1
2010-04-26,272.757751,272.767761,264.869873,266.08609,['three black crows'],sell,0.8447398848907395,0.0012674274438967065,0.15399268766536386,282.2482482,1
2010-04-27,264.739746,269.434448,263.878876,264.7948,['doji'],sell,0.009909690667312804,0.835134168002859,0.15495614132982824,281.4126632,1
2010-04-28,266.316315,267.682678,260.775787,264.859863,['hanging man'],None,0.21086940564140216,0.19782605516722782,0.59130453919137,280.4737243,0
2010-04-29,266.951965,268.518524,263.598602,266.266266,[],None,0.13937192500206338,0.31841134879781535,0.5422167262001213,279.59484549999996,0
2010-04-30,265.830841,269.1091,262.982971,263.113098,['three black crows'],None,0.4436313698258794,0.5351273210211531,0.02124130915296743,278.51626580000004,0
2010-05-03,263.513519,266.726715,262.802795,265.565552,['bullish harami'],None,0.5229548512711896,0.2959191318885158,0.1811260168402946,277.50500330000006,0
2010-05-04,263.523529,263.633636,252.357361,253.438446,[],None,0.8943629877774331,0.009764483395449955,0.09587252882711703,275.95720515,0
2010-05-05,250.740738,258.118103,250.485489,255.135132,[],None,0.5757390587287652,0.390819056223728,0.03344188504750685,274.6113586,0
2010-05-06,254.629623,259.019012,230.230225,249.584579,['hanging man'],None,0.17524336819053965,0.1524687024847545,0.6722879293247058,272.88913645,0
2010-05-07,250.235229,252.912918,240.905899,246.816818,[],None,0.2847010569401111,0.2230103075542722,0.4922886355056167,271.06030725,0
2010-05-10,257.242249,261.671661,256.556549,261.08609,[],None,0.7514676120483837,0.11447862725194762,0.13405376069966862,269.78202965,0
2010-05-11,258.093079,260.200195,254.364365,254.779785,[],None,0.5677502600315595,0.3610653497445973,0.07118439022384315,267.8370849,0
2010-05-12,256.276276,256.276276,251.251251,252.947952,[],None,0.6623497395535365,0.0,0.3376502604464635,265.7447425,0
2010-05-13,258.508514,261.261261,255.440445,255.695694,['three black crows'],None,0.48323465301084895,0.4729142786853268,0.04385106830382424,263.63213035,0
2010-05-14,255.140137,255.750748,248.373367,254.019012,"['hanging man', 'three black crows']",None,0.15196788670667932,0.08276799042912092,0.7652641228641998,262.56556385000005,0
2010-05-17,253.643646,254.434433,249.424423,254.239243,['hammer'],None,0.11888139943832353,0.03896000207584899,0.8421585984858275,261.51126015,0
2010-05-18,255.255249,255.740738,248.783783,249.434433,['bearish engulfing'],None,0.8366901898891088,0.06978469747181082,0.09352511263908041,260.09309225,0
2010-05-19,248.378372,249.969971,244.11412,247.462463,[],None,0.15640920508394143,0.2717963623049803,0.5717944326110783,258.59484395000004,0
2010-05-20,242.777771,243.033035,237.137131,237.742737,['three black crows'],None,0.8539884638555842,0.043295141847630315,0.10271639429678542,256.7917907,0
2010-05-21,234.764771,242.742737,232.432434,236.261261,[],None,0.14514510388297935,0.6286406907731046,0.22621420534391612,254.9664657,0
2010-05-24,240.605606,245.140137,238.638641,238.818817,['shooting star'],None,0.27482736281003606,0.6974596308295834,0.02771300636038055,253.60310205000002,0
2010-05-25,234.309311,238.963959,232.237244,238.773773,[],None,0.6636912668367856,0.02827323589597349,0.308035497267241,252.30205069999997,0
2010-05-26,241.276276,245.125122,237.737732,237.972977,[],None,0.4471537308846568,0.52100214013339,0.03184412898195325,250.9577064,0
2010-05-27,242.717712,246.401398,240.765762,245.475479,[],None,0.48934441472089374,0.16429716184650542,0.34635842343260087,249.91816705000002,0
2010-05-28,246.616623,246.97197,241.741745,243.05806,['dark cloud cover'],None,0.6803843046905246,0.06794105416114898,0.2516746411483264,248.91541515000003,0
2010-06-01,240.45546,245.775772,240.300293,241.426422,['inverse hammer'],None,0.17732914325852006,0.7943323314727357,0.028338525268744162,247.70845864999995,0
2010-06-02,243.583588,247.182175,240.970978,246.931931,[],None,0.5390817583148627,0.040289174534314284,0.42062906715082293,247.38313290000002,0
2010-06-03,247.802795,254.254257,247.597595,253.053055,['three white soldiers'],None,0.7887226360599368,0.18045110297022712,0.03082626096983612,247.27902905000002,0
2010-06-04,250.110107,254.879883,248.598602,249.609604,['bearish harami'],None,0.07968167639690192,0.7593635756782736,0.1609547479248245,247.28028030000002,0
2010-06-07,249.779785,250.705704,241.816818,243.003006,[],None,0.7623878852760645,0.10416592135392386,0.13344619337001162,247.08958970000003,0
2010-06-08,244.169174,244.664658,239.009003,242.632629,['hanging man'],None,0.2716829438853662,0.08760859705905064,0.6407084590555832,246.16691665,0
2010-06-09,243.853851,244.684677,236.236237,237.247253,['three black crows'],None,0.7819902845969181,0.09834075876729921,0.11966895663578264,245.29029004999998,0
2010-06-10,240.42543,244.494492,238.158157,243.748749,['bullish harami'],None,0.5244860001878038,0.11769311439499366,0.3578208854172026,244.8303299,0
2010-06-11,241.491486,244.599594,241.051056,244.494492,[],None,0.8462657015367998,0.029618394955891077,0.12411590350730908,244.2702698,0
2010-06-14,247.487488,247.497498,241.836838,241.836838,['dark cloud cover'],None,0.9982316549660297,0.0017683450339702556,0.0,243.6611611,0
2010-06-15,241.781784,250.450455,241.331329,249.244247,['bullish engulfing'],None,0.8183309453120856,0.13227232522064114,0.04939672946727318,243.4114113,0
2010-06-16,248.333328,252.252258,248.303299,250.88588,[],None,0.6463860475634187,0.34600966989022297,0.007604282546358356,243.48398365000003,0
2010-06-17,251.976974,253.188187,248.593597,250.290283,[],None,0.3671037023978245,0.26361721067603067,0.3692790869261448,243.62537464999997,0
2010-06-18,251.5065,251.986984,249.314316,250.265259,[],None,0.4644201973458712,0.1797769120594161,0.3558028905947127,244.25150075000002,0
2010-06-21,250.200195,250.735733,242.687683,244.524521,['three black crows'],None,0.7052235013450466,0.06654257863706131,0.22823392001789206,244.66466375,0
2010-06-22,245.19519,248.548553,243.108109,243.368362,"['three black crows', 'shooting star']",None,0.33578656447893057,0.6163767148416582,0.04783672067941112,244.89214099999998,0
2010-06-23,243.68869,243.68869,239.319321,241.266266,['three black crows'],None,0.5544104881048049,0.0,0.44558951189519513,245.01676565000002,0
2010-06-24,240.070068,241.616623,236.866867,237.787781,['three black crows'],None,0.4805061565267776,0.32560725224622383,0.19388659122699856,245.00750585,0
2010-06-25,238.768768,239.064072,235.515518,236.576584,['three black crows'],None,0.6177682515187827,0.08321812208578867,0.2990136263954286,244.56256109999998,0
2010-06-28,236.531525,239.014008,234.739746,236.276276,[],None,0.05971767757802224,0.5807980418607952,0.3594842805611826,244.2234719,0
2010-06-29,231.95195,232.507507,225.785782,227.357361,[],None,0.6835431381081521,0.0826509564137173,0.2338059054781306,243.52001884999999,0
2010-06-30,227.707703,229.14415,222.582581,222.697693,[],None,0.7635384158880336,0.2189182191027769,0.01754336500918946,242.30830695,0
2010-07-01,222.867874,224.424423,217.032028,219.964966,['three black crows'],None,0.392688431827574,0.21056085341759892,0.39675071475482704,240.65390250000002,0
2010-07-02,221.031036,221.361359,218.218216,218.4935,['three black crows'],None,0.807324388359042,0.10509321402175938,0.08758239761919864,239.09809729999998,0
2010-07-06,222.222229,224.059052,217.032028,218.25325,['three black crows'],None,0.564816485613253,0.2613941549082523,0.17378935947849466,237.86060949999995,0
2010-07-07,219.374374,225.870865,217.907913,225.325333,[],None,0.7473307637670064,0.06850876408648557,0.1841604721465081,236.9952447,0
2010-07-08,227.001999,228.89389,225.055054,228.508514,['hammer'],None,0.3924405731320599,0.10038876367732545,0.5071706631906147,236.55830775000004,0
2010-07-09,236.216217,236.866867,231.621628,233.978973,[],None,0.4265285147159153,0.1240458251759376,0.4494256601081471,236.06981894999998,0
2010-07-12,236.421417,239.959961,235.775772,238.153152,[],None,0.41387590283326425,0.43181820897669426,0.15430588819004143,235.75275195,0
2010-07-13,241.366364,246.741745,240.380386,244.844849,[],None,0.5468147608081849,0.29819037095689643,0.15499486823491865,235.90315249999998,0
2010-07-14,245.185181,247.162155,243.47348,245.915909,['three white soldiers'],None,0.19810040190583222,0.3378573607054044,0.4640422373887634,235.73673559999997,0
2010-07-15,246.111115,247.597595,241.581589,247.257263,"['hammer', 'three white soldiers']",None,0.19051643233068277,0.05657108719639203,0.7529124804729252,235.55530475,0
2010-07-16,234.7948,235.515518,229.98999,230.035034,[],None,0.8614137870625269,0.13043423180553593,0.00815198113193712,234.5425423,0
2010-07-19,230.735733,235.060059,228.988983,233.323318,['bullish harami'],None,0.42621522115684074,0.2860680709646846,0.2877167078784747,233.69544524999998,0
2010-07-20,230.745743,241.73674,230.530533,241.036041,[],None,0.918267706459465,0.06252775805408428,0.019204535486450777,233.52102125000002,0
2010-07-21,242.242249,243.093094,237.952957,238.988983,[],None,0.6329142589001013,0.1655296347159656,0.20155610638393306,233.3020523,0
2010-07-22,241.856857,244.734741,241.481476,242.647644,['inverse hammer'],None,0.2430748801588608,0.6415391921654038,0.11538592767573537,233.37112119999998,0
2010-07-23,240.625626,245.540543,240.245239,245.275269,[],None,0.8780691344632874,0.05009608513505633,0.07183478040165626,233.74549559999997,0
2010-07-26,244.789795,245.620621,242.682678,244.729736,"['bearish harami', 'doji']",None,0.02044253411315183,0.2827917355782616,0.6967657303085866,234.1531532,0
2010-07-27,245.535538,248.998993,245.330338,246.561554,['inverse hammer'],None,0.2796708875596092,0.6643958071827444,0.05593330525764637,234.66741709999997,0
2010-07-28,247.717712,247.872879,241.576584,242.417419,"['bearish engulfing', 'dark cloud cover']",None,0.841811414490585,0.024644175662037034,0.13354440984737795,235.42042,0
2010-07-29,243.218216,244.684677,239.904907,242.737732,[],None,0.10052450222500661,0.3068057668046759,0.5926697309703175,236.42242195,0
2010-07-30,240.065063,243.92392,239.809814,242.667664,[],None,0.6326042644501575,0.30535333800344505,0.06204239754639749,237.55755685,0
2010-08-02,244.739746,246.886887,243.713715,245.450455,[],None,0.22397430709712862,0.45268015726849953,0.32334553563437185,238.90540460000003,0
2010-08-03,245.495499,246.476471,243.623627,245.160156,[],None,0.11754691108241253,0.34385756809696105,0.5385955208206264,240.25074990000002,1
2010-08-04,246.336334,253.753754,245.770767,253.413406,[],None,0.8865192940938064,0.04263416688514942,0.07084653902104421,241.65515354999997,1
2010-08-05,253.198196,254.55455,252.032028,254.304306,[],None,0.43849369797369336,0.09920389197795235,0.46230241004835426,242.94494314999997,1
2010-08-06,252.952957,253.123123,248.27327,250.360367,[],None,0.5345708416316955,0.03508683665257377,0.4303423217157307,243.76401285000003,1
2010-08-09,251.376373,253.003006,250.930923,252.927933,['bullish harami'],None,0.7487923987600886,0.036230691531180734,0.2149769097087306,244.50275190000002,1
2010-08-10,251.426422,253.25325,249.534531,252.107101,[],None,0.18304125694896384,0.30821070373964843,0.5087480393113877,244.8658645,1
2010-08-11,249.11412,249.249252,245.996002,246.116119,[],None,0.9215403058480008,0.04153753938369272,0.03692215476830648,244.875875,1
2010-08-12,242.212219,247.62262,241.49649,246.251251,[],None,0.6593121595526017,0.22385568050302745,0.1168321599443708,244.8255744,1
2010-08-13,244.744751,245.840836,243.248245,243.418411,['bearish harami'],None,0.5115885999758607,0.4227759025623357,0.06563549746180357,245.49474325,1
2010-08-16,242.082077,245.180176,240.490494,243.03804,[],sell,0.20384388536365616,0.4567763869703755,0.33937972766596836,245.98047935,1
2010-08-17,244.509506,247.597595,243.258255,245.505508,[],None,0.22952845363580623,0.48212101379472694,0.28835053256946686,246.2039527,1
2010-08-18,245.465469,245.680679,241.016022,241.316315,[],None,0.8894874800012103,0.04613629683811362,0.06437622316067618,246.3203193,1
2010-08-19,240.745743,241.49649,233.858856,234.219223,[],None,0.8545211776317132,0.0982957549419088,0.04718306742637798,245.89889825,1
2010-08-20,234.219223,236.031036,230.740738,231.241241,['three black crows'],None,0.5629138471972643,0.342478438832746,0.09460771396998965,245.19719685,1
2010-08-23,230.980988,234.35936,229.094101,232.267273,[],None,0.24429662434459326,0.39733790873345737,0.35836546692194937,244.5740737,1
2010-08-24,229.079086,229.414413,225.685684,225.920914,[],None,0.8469835163671026,0.0899306439271955,0.06308583970570192,243.54204170000003,1
2010-08-25,225.22522,229.13414,225.22522,227.537537,['piercing line'],None,0.5915488165529051,0.40845118344709486,0.0,242.79804760000002,1
2010-08-26,228.258255,228.858856,225.44545,225.715714,['dark cloud cover'],None,0.744869201026773,0.17595357833202677,0.07917722064120022,241.94694670000004,1
2010-08-27,226.5065,230.22522,224.049042,229.644638,[],None,0.5081035553055606,0.09400344355360532,0.39789300114083404,241.2957954,1
2010-08-30,229.80481,230.110107,226.436432,226.571579,[],None,0.8801080661735148,0.08310397626354964,0.03678795756293563,240.35185159999997,1
2010-08-31,225.280273,227.662659,224.224228,225.235229,['doji'],None,0.013100161090913371,0.6928700910386193,0.2940297478704674,239.35560525,1
2010-09-01,227.717712,232.702698,226.476471,230.395401,[],None,0.4300660737232981,0.3705770766147793,0.1993568496619226,238.20470500000002,0
2010-09-02,231.651657,232.447449,230.385391,231.821823,[],None,0.08252241207570014,0.3033988374720831,0.6140787504522167,237.08058085000002,0
2010-09-03,235.495499,236.176178,233.953949,235.385391,[],None,0.0495484488772295,0.3063046157709211,0.6441469353518494,236.33183205,0
2010-09-07,232.482483,234.029022,231.741745,232.432434,['doji'],None,0.021881477407415712,0.6761485381962933,0.30196998439629097,235.3070571,0
2010-09-08,232.827835,236.486481,232.487488,235.525528,[],None,0.6745930788075962,0.24029874520910466,0.08510817598329912,234.47797845,0
2010-09-09,239.15416,240.440445,235.525528,238.328323,[],None,0.16802664215895777,0.26171042155951363,0.5702629362815286,234.08858865000002,0
2010-09-10,239.749756,240.135132,237.777771,238.308304,[],None,0.6114685022786072,0.16347771936500535,0.22505377835638743,233.69144130000004,0
2010-09-13,240.690689,242.417419,240.005005,241.376373,[],None,0.28423147933978726,0.43153704132043724,0.2842314793397755,233.58933939999997,0
2010-09-14,241.246246,242.617615,240.280273,240.45546,['shooting star'],None,0.3383270398598165,0.5867215837476857,0.07495137639249776,233.4602104,0
2010-09-15,240.21521,241.186188,239.489487,240.560562,[],None,0.20354322888947032,0.3687308488649363,0.42772592224559336,233.21296310000002,0
2010-09-16,240.21521,241.466461,239.944946,240.770767,['inverse hammer'],None,0.3651340933214494,0.4572376874365307,0.17762821924201988,233.18568570000002,0
2010-09-17,242.117111,245.84584,240.830826,245.320328,[],None,0.6387254352629903,0.1047877433642298,0.2564868213727799,233.74074095,0
2010-09-20,246.49649,255.460464,246.276276,254.394394,[],None,0.8599458112137955,0.11607667438863355,0.02397751439757096,234.8983986,0
2010-09-21,255.095093,260.250244,254.709717,256.987,"['inverse hammer', 'three white soldiers']",None,0.34146697597539594,0.588977185744242,0.06955583828036209,236.13438495,0
2010-09-22,256.686676,259.149139,256.0961,258.25827,['three white soldiers'],None,0.514763814022683,0.29179745165391124,0.19343873432340572,237.75125275,0
2010-09-23,257.562561,260.105103,255.905899,256.997009,['bearish harami'],None,0.13468076330657613,0.6054818960926834,0.2598373406007404,239.22422634999998,0
2010-09-24,261.131134,264.179169,259.389404,263.908905,[],None,0.5799388905301276,0.05642531522945239,0.36363579424042003,241.1338859,0
2010-09-27,264.689697,268.693695,264.689697,265.470459,['inverse hammer'],None,0.194995601895902,0.805004398104098,0.0,242.92517695,0
2010-09-28,267.007019,267.062073,259.484497,263.848846,"['bearish engulfing', 'dark cloud cover']",None,0.41677879575210125,0.007265384075327521,0.5759558201725712,244.78904030000004,1
2010-09-29,264.189178,266.736725,262.617615,264.1091,[],None,0.019440607315661624,0.6184702520690065,0.3620891406153318,246.73273385,1
2010-09-30,264.844849,266.201202,259.719727,263.158173,[],None,0.2602302716588465,0.2092661006946726,0.5305036276464808,248.37087244999998,1
2010-10-01,265.265259,265.575562,261.761749,263.073059,[],None,0.5748053195057085,0.08136292996011543,0.34383175053417614,249.93343424999998,1
2010-10-04,262.737732,264.389404,259.684692,261.436432,['three black crows'],None,0.2765950391862374,0.3510676105147369,0.3723373502990257,251.2359863,1
2010-10-05,264.454468,270.270264,263.538544,269.384399,[],None,0.732343442686261,0.13159563974734903,0.13606091756638997,253.08358455,1
2010-10-06,269.899902,270.245239,265.235229,267.442444,[],None,0.4905095997812306,0.06892940333452978,0.4405609968842396,254.67943035000002,1
2010-10-07,268.373383,268.868866,264.834839,265.270264,[],None,0.7692360512212645,0.12282590076864411,0.10793804801009146,256.02652739999996,1
2010-10-08,266.651642,269.069061,264.074066,268.443451,['hammer'],None,0.35872087960048304,0.12524737261999255,0.5160317477795244,257.53328475,1
2010-10-11,269.509521,272.572571,268.853851,269.689697,[],buy,0.048451079941490366,0.7752328758282387,0.17631604423027092,258.94895095000004,1
2010-10-12,270.330322,273.26828,269.164154,270.965973,[],None,0.15488096613018082,0.5609737615268099,0.28414527234300924,260.4744766,1
2010-10-13,273.773773,274.019012,271.436432,271.921936,[],None,0.717049229839937,0.09495891705193035,0.18799185310813257,262.0425453,1
2010-10-14,272.362366,272.897888,268.823822,270.735748,['hanging man'],None,0.399261573082027,0.1314465695941137,0.46929185732385936,263.54079435,1
2010-10-15,299.934937,301.121124,296.0961,301.026031,['hammer'],None,0.21713209727953373,0.018923889716749468,0.7639440130037168,266.3260795,1
2010-10-18,300.575562,310.155151,300.575562,309.164154,[],buy,0.896551198595264,0.10344880140473596,0.0,269.0645675,1
2010-10-19,304.729736,307.717712,301.73172,304.219208,['bearish harami'],None,0.08528711698913416,0.49916137542449074,0.4155515075863751,271.42617789999997,1
