,model_name,evaluation_mode,stock,V_i,V_f,profit,return,amean_return,gmean_return,rate_of_return,log_return,log_rate_of_return,daily_volatility,total_volatility,sharpe_ratio,value_at_risk_per_day,value_at_risk,tried_transactions,transactions,transactions_per_30_t
0,(*) Buy&Hold,,Bayerische Motoren Werke AG,10000.0,8968.58,-1031.42,-0.10314214422624282,0.0004559554855129944,-0.0004631178160378058,-0.0004631178160378058,-0.1088578957304357,-0.00046322508821461996,0.04311847946970443,0.6609937736984675,-0.44100751527377985,-0.0035012661248211875,-0.7536233816209587,1,1,0.13
1,best_trained_on_bmw_d5,False,Bayerische Motoren Werke AG,10000.0,13736.78,3736.78,0.37367825110313824,0.0019577816459468195,0.0013519428258033095,0.0013519428258033095,0.317491996875388,0.0013510297739378213,0.035038694920986595,0.5371330219926935,0.3450116935497248,-0.0007148309659494941,-0.3015964948541182,174,54,6.89
2,best_trained_on_bmw_d5,True,Bayerische Motoren Werke AG,10000.0,12072.36,2072.36,0.20723555790958872,0.0013163232587639928,0.0008017385947505229,0.0008017385947505229,0.18833308289986725,0.0008014173740419883,0.03228501329353832,0.4949198819915475,0.03813643596147466,-0.0009386128057117418,-0.29822924588458577,181,46,5.87
