,model_name,evaluation_mode,stock,V_i,V_f,profit,return,amean_return,gmean_return,rate_of_return,log_return,log_rate_of_return,daily_volatility,total_volatility,sharpe_ratio,value_at_risk_per_day,value_at_risk,tried_transactions,transactions,transactions_per_30_t
0,(*) Buy&Hold,,Google,10000.0,12648.18,2648.18,0.26481806161917193,0.010844942558725717,0.008739011812380904,0.008739011812380904,0.23492828702872554,0.008701047667730576,0.0665946150604878,0.34603577038576927,0.7652910024993838,0.0008623734941154062,-0.023774474491779607,1,1,1.11
1,best_trained_on_dt__d20,False,Google,10000.0,13367.84,3367.84,0.3367836281304244,0.011442654133895714,0.010808604745022876,0.010808604745022876,0.2902664511642249,0.0107506093023787,0.03578058062288641,0.1859213506894612,1.8114306231183954,0.0083160428183363,0.21731111922228663,21,11,12.22
2,best_trained_on_dt__d20,True,Google,10000.0,11635.29,1635.29,0.16352937877696677,0.007629482563897271,0.005625316851820772,0.005625316851820772,0.1514579537869054,0.005609553843959459,0.06500114807990923,0.33775587307413285,0.4841644270714851,-0.0016900872729412233,-0.07934693524428862,27,3,3.33
