Date,Open,High,Low,Close,Volume,Adj Close
2019-01-02,52.0,52.0,50.29999923706055,41.639068603515625,1950,41.639068603515625
2019-01-03,50.47999954223633,50.70000076293945,50.0,40.99224853515625,1778,40.99224853515625
2019-01-04,51.02000045776367,53.68000030517578,51.02000045776367,42.99738693237305,2530,42.99738693237305
2019-01-07,52.79999923706055,53.36000061035156,52.779998779296875,42.77100372314453,2238,42.77100372314453
2019-01-08,52.52000045776367,55.119998931884766,52.52000045776367,43.935279846191406,168,43.935279846191406
2019-01-09,54.560001373291016,56.220001220703125,54.099998474121094,44.77614212036133,1405,44.77614212036133
2019-01-10,54.900001525878906,55.52000045776367,54.86000061035156,44.355712890625,488,44.355712890625
2019-01-11,55.599998474121094,55.7400016784668,55.20000076293945,44.63060760498047,190,44.63060760498047
2019-01-14,55.29999923706055,55.65999984741211,54.0,44.50124740600586,96,44.50124740600586
2019-01-15,55.58000183105469,56.060001373291016,55.47999954223633,44.9055061340332,583,44.9055061340332
2019-01-16,55.0,55.7599983215332,55.0,44.72763442993164,197,44.72763442993164
2019-01-17,54.79999923706055,55.58000183105469,54.79999923706055,44.67911911010742,311,44.67911911010742
2019-01-18,55.02000045776367,56.459999084472656,55.02000045776367,45.43913650512695,590,45.43913650512695
2019-01-21,56.15999984741211,56.15999984741211,55.279998779296875,44.743804931640625,585,44.743804931640625
2019-01-22,55.0,55.060001373291016,54.31999969482422,44.19401168823242,805,44.19401168823242
2019-01-23,54.02000045776367,54.459999084472656,53.7599983215332,43.935279846191406,465,43.935279846191406
2019-01-24,54.70000076293945,55.97999954223633,53.900001525878906,45.261260986328125,807,45.261260986328125
2019-01-25,55.0,58.0,55.0,46.668094635009766,2880,46.668094635009766
2019-01-28,57.29999923706055,58.0,57.29999923706055,46.49021911621094,2008,46.49021911621094
2019-01-29,57.400001525878906,57.400001525878906,56.29999923706055,45.6008415222168,188,45.6008415222168
2019-01-30,56.20000076293945,57.5,55.91999816894531,45.924251556396484,154,45.924251556396484
2019-01-31,57.36000061035156,57.36000061035156,56.2599983215332,45.51998519897461,85,45.51998519897461
2019-02-01,57.15999984741211,57.15999984741211,56.20000076293945,46.037445068359375,924,46.037445068359375
2019-02-04,58.459999084472656,58.459999084472656,56.599998474121094,46.05361557006836,2569,46.05361557006836
2019-02-05,57.380001068115234,57.41999816894531,56.84000015258789,46.08595657348633,1623,46.08595657348633
2019-02-06,57.0,58.220001220703125,57.0,47.072357177734375,405,47.072357177734375
2019-02-07,57.060001373291016,57.119998931884766,55.0,45.034873962402344,5655,45.034873962402344
2019-02-08,54.560001373291016,55.040000915527344,53.900001525878906,43.59569549560547,3960,43.59569549560547
2019-02-11,55.0,55.0,54.0,43.98379135131836,760,43.98379135131836
2019-02-12,55.400001525878906,55.599998474121094,55.060001373291016,44.954017639160156,75,44.954017639160156
2019-02-13,55.70000076293945,55.70000076293945,55.060001373291016,45.00252914428711,419,45.00252914428711
2019-02-14,55.20000076293945,55.58000183105469,54.720001220703125,44.24251937866211,995,44.24251937866211
2019-02-15,54.29999923706055,56.81999969482422,54.279998779296875,45.94042205810547,998,45.94042205810547
2019-02-18,55.15999984741211,56.119998931884766,55.060001373291016,44.743804931640625,2300,44.743804931640625
2019-02-19,54.68000030517578,55.540000915527344,54.68000030517578,44.5982666015625,398,44.5982666015625
2019-02-20,55.79999923706055,57.400001525878906,55.79999923706055,46.13446807861328,2640,46.13446807861328
2019-02-21,57.0,57.79999923706055,56.79999923706055,46.150638580322266,750,46.150638580322266
2019-02-22,57.02000045776367,57.70000076293945,56.099998474121094,46.08595657348633,2274,46.08595657348633
2019-02-25,58.0,58.97999954223633,57.779998779296875,47.686832427978516,1590,47.686832427978516
2019-02-26,58.20000076293945,58.84000015258789,57.79999923706055,47.42810821533203,1282,47.42810821533203
2019-02-27,58.439998626708984,58.720001220703125,58.439998626708984,47.476619720458984,800,47.476619720458984
2019-02-28,57.0,58.779998779296875,56.560001373291016,47.331085205078125,368,47.331085205078125
2019-03-01,58.31999969482422,60.15999984741211,58.31999969482422,48.56003952026367,1481,48.56003952026367
2019-03-04,59.599998474121094,60.2599983215332,59.5,48.333656311035156,2972,48.333656311035156
2019-03-05,58.81999969482422,59.959999084472656,58.81999969482422,48.47919464111328,397,48.47919464111328
2019-03-06,58.959999084472656,59.52000045776367,58.900001525878906,47.94556427001953,1025,47.94556427001953
2019-03-07,58.97999954223633,58.97999954223633,57.619998931884766,47.41193771362305,1049,47.41193771362305
2019-03-08,57.099998474121094,57.220001220703125,56.400001525878906,45.649349212646484,694,45.649349212646484
2019-03-11,57.400001525878906,57.400001525878906,56.91999816894531,46.08595657348633,2783,46.08595657348633
2019-03-12,57.400001525878906,57.70000076293945,55.7599983215332,45.0833854675293,2023,45.0833854675293
2019-03-13,55.7599983215332,56.70000076293945,55.7599983215332,45.487648010253906,358,45.487648010253906
2019-03-14,56.2400016784668,56.36000061035156,56.0,45.27743148803711,125,45.27743148803711
2019-03-15,56.5,56.5,55.7599983215332,45.11572265625,459,45.11572265625
2019-03-18,56.20000076293945,56.79999923706055,55.63999938964844,45.34211349487305,1990,45.34211349487305
2019-03-19,56.099998474121094,58.5,55.70000076293945,46.49021911621094,1325,46.49021911621094
2019-03-20,57.779998779296875,57.779998779296875,56.68000030517578,45.98893356323242,1156,45.98893356323242
2019-03-21,56.97999954223633,57.18000030517578,56.13999938964844,45.71403884887695,2531,45.71403884887695
2019-03-22,56.97999954223633,56.97999954223633,55.13999938964844,45.19658279418945,881,45.19658279418945
2019-03-25,55.29999923706055,56.0,54.939998626708984,45.27743148803711,1623,45.27743148803711
2019-03-26,54.84000015258789,55.41999816894531,54.13999938964844,44.711463928222656,715,44.711463928222656
2019-03-27,54.63999938964844,55.68000030517578,54.63999938964844,44.355712890625,364,44.355712890625
2019-03-28,54.63999938964844,55.599998474121094,54.63999938964844,44.46890640258789,1260,44.46890640258789
2019-03-29,55.2400016784668,55.79999923706055,55.2400016784668,45.034873962402344,314,45.034873962402344
2019-04-01,56.0,57.68000030517578,55.900001525878906,46.6357536315918,674,46.6357536315918
2019-04-02,57.70000076293945,58.540000915527344,57.70000076293945,46.97533416748047,451,46.97533416748047
2019-04-03,58.119998931884766,60.0,58.119998931884766,48.10727310180664,3136,48.10727310180664
2019-04-04,58.619998931884766,60.0,58.619998931884766,48.1881217956543,2160,48.1881217956543
2019-04-05,60.0,60.08000183105469,58.279998779296875,47.12086868286133,1640,47.12086868286133
2019-04-08,58.41999816894531,59.29999923706055,58.41999816894531,47.91322708129883,357,47.91322708129883
2019-04-09,60.0,60.13999938964844,58.70000076293945,47.58981704711914,2201,47.58981704711914
2019-04-10,58.08000183105469,58.880001068115234,58.08000183105469,47.23405838012695,137,47.23405838012695
2019-04-11,58.08000183105469,59.20000076293945,58.060001373291016,47.86471176147461,310,47.86471176147461
2019-04-12,58.58000183105469,60.79999923706055,58.58000183105469,48.851112365722656,2268,48.851112365722656
2019-04-15,59.599998474121094,60.97999954223633,59.599998474121094,49.303890228271484,236,49.303890228271484
2019-04-16,60.599998474121094,62.2400016784668,60.599998474121094,49.4979362487793,2315,49.4979362487793
2019-04-17,62.18000030517578,64.19999694824219,62.18000030517578,51.729469299316406,2041,51.729469299316406
2019-04-18,63.97999954223633,64.9000015258789,62.880001068115234,51.74563980102539,1841,51.74563980102539
2019-04-23,64.9000015258789,64.9000015258789,63.34000015258789,51.212013244628906,684,51.212013244628906
2019-04-24,63.0,63.2400016784668,62.119998931884766,50.92094039916992,976,50.92094039916992
2019-04-25,62.97999954223633,62.97999954223633,61.779998779296875,49.95071029663086,1166,49.95071029663086
2019-04-26,62.36000061035156,62.5,61.7400016784668,50.5328483581543,187,50.5328483581543
2019-04-29,61.900001525878906,62.79999923706055,61.81999969482422,50.77540588378906,1982,50.77540588378906
2019-04-30,61.619998931884766,62.2400016784668,61.619998931884766,49.98304748535156,530,49.98304748535156
2019-05-02,62.70000076293945,65.0,62.52000045776367,52.16606521606445,6057,52.16606521606445
2019-05-03,64.04000091552734,64.5199966430664,63.91999816894531,51.68095016479492,1745,51.68095016479492
2019-05-06,62.0,63.02000045776367,61.060001373291016,50.90476608276367,2337,50.90476608276367
2019-05-07,62.599998474121094,62.619998931884766,60.560001373291016,49.09367370605469,3942,49.09367370605469
2019-05-08,60.5,61.619998931884766,60.34000015258789,49.691986083984375,1737,49.691986083984375
2019-05-09,60.439998626708984,60.81999969482422,59.81999969482422,48.867286682128906,385,48.867286682128906
2019-05-10,60.41999816894531,60.7599983215332,59.119998931884766,48.511531829833984,978,48.511531829833984
2019-05-13,60.400001525878906,60.400001525878906,57.5,47.00767517089844,578,47.00767517089844
2019-05-14,58.36000061035156,58.97999954223633,58.36000061035156,47.49279022216797,831,47.49279022216797
2019-05-15,58.540000915527344,61.29999923706055,58.15999984741211,49.46559524536133,85,49.46559524536133
2019-05-16,60.58000183105469,60.58000183105469,59.79999923706055,48.365997314453125,285,48.365997314453125
2019-05-17,59.7400016784668,59.86000061035156,59.2400016784668,47.89705276489258,1188,47.89705276489258
2019-05-20,59.939998626708984,59.939998626708984,58.15999984741211,47.12086868286133,1129,47.12086868286133
2019-05-21,58.720001220703125,58.7400016784668,57.58000183105469,47.088531494140625,929,47.088531494140625
2019-05-22,58.779998779296875,58.779998779296875,57.70000076293945,46.86214065551758,54,46.86214065551758
2019-05-23,57.18000030517578,57.18000030517578,56.400001525878906,45.82722473144531,920,45.82722473144531
2019-05-24,57.13999938964844,57.81999969482422,57.0,46.08595657348633,516,46.08595657348633
2019-05-27,56.65999984741211,58.20000076293945,56.65999984741211,46.49021911621094,162,46.49021911621094
2019-05-28,57.68000030517578,58.380001068115234,57.68000030517578,46.92682647705078,217,46.92682647705078
2019-05-29,57.599998474121094,57.599998474121094,56.540000915527344,46.02127456665039,1660,46.02127456665039
2019-05-30,57.540000915527344,57.540000915527344,56.939998626708984,46.037445068359375,250,46.037445068359375
2019-05-31,56.41999816894531,56.41999816894531,55.0,44.93785095214844,2702,44.93785095214844
2019-06-03,55.099998474121094,55.84000015258789,55.0,44.77614212036133,1006,44.77614212036133
2019-06-04,56.380001068115234,57.86000061035156,55.619998931884766,46.781288146972656,5461,46.781288146972656
2019-06-05,57.220001220703125,57.97999954223633,56.939998626708984,46.425537109375,590,46.425537109375
2019-06-06,56.720001220703125,57.599998474121094,56.2599983215332,45.82722473144531,4609,45.82722473144531
2019-06-07,56.540000915527344,57.08000183105469,56.040000915527344,46.069786071777344,1361,46.069786071777344
2019-06-11,57.36000061035156,57.779998779296875,57.0,46.280006408691406,1083,46.280006408691406
2019-06-12,56.619998931884766,56.959999084472656,56.5,45.68169021606445,1798,45.68169021606445
2019-06-13,56.20000076293945,57.040000915527344,56.20000076293945,46.1182975769043,2529,46.1182975769043
2019-06-14,56.52000045776367,56.65999984741211,55.900001525878906,45.811058044433594,601,45.811058044433594
2019-06-17,55.70000076293945,56.47999954223633,55.70000076293945,45.406795501708984,169,45.406795501708984
2019-06-18,56.29999923706055,57.5,55.720001220703125,46.328514099121094,1967,46.328514099121094
2019-06-19,57.20000076293945,57.599998474121094,57.20000076293945,46.522560119628906,5,46.522560119628906
2019-06-20,58.13999938964844,59.02000045776367,58.0,46.89448165893555,1582,46.89448165893555
2019-06-21,58.5,58.81999969482422,58.29999923706055,47.1532096862793,1060,47.1532096862793
2019-06-24,57.20000076293945,58.18000030517578,57.20000076293945,47.040016174316406,248,47.040016174316406
2019-06-25,57.959999084472656,58.18000030517578,57.720001220703125,46.74895095825195,11780,46.74895095825195
2019-06-26,57.040000915527344,58.47999954223633,57.040000915527344,46.89448165893555,793,46.89448165893555
2019-06-27,59.400001525878906,59.400001525878906,57.5,46.49021911621094,562,46.49021911621094
2019-06-28,55.81999969482422,57.0,55.81999969482422,47.928062438964844,305,47.928062438964844
2019-07-01,56.400001525878906,58.65999984741211,56.400001525878906,48.85298538208008,310,48.85298538208008
2019-07-02,57.400001525878906,58.2599983215332,57.34000015258789,48.98752212524414,422,48.98752212524414
2019-07-03,58.0,59.31999969482422,58.0,49.559295654296875,583,49.559295654296875
2019-07-04,59.099998474121094,59.400001525878906,59.099998474121094,49.845184326171875,1308,49.845184326171875
2019-07-05,59.2400016784668,59.2400016784668,58.36000061035156,49.29022979736328,204,49.29022979736328
2019-07-08,59.5,60.02000045776367,58.65999984741211,49.72746658325195,2068,49.72746658325195
2019-07-09,58.220001220703125,58.599998474121094,58.15999984741211,49.27341079711914,105,49.27341079711914
2019-07-10,58.41999816894531,60.0,58.41999816894531,50.09743881225586,1430,50.09743881225586
2019-07-11,59.47999954223633,59.47999954223633,58.7400016784668,49.39112854003906,85,49.39112854003906
2019-07-12,57.97999954223633,60.560001373291016,57.97999954223633,50.63557815551758,652,50.63557815551758
2019-07-15,60.5,61.2400016784668,59.900001525878906,50.36650466918945,814,50.36650466918945
2019-07-16,60.5,61.29999923706055,60.099998474121094,51.4596061706543,888,51.4596061706543
2019-07-17,61.0,61.459999084472656,60.220001220703125,51.274620056152344,1460,51.274620056152344
2019-07-18,59.31999969482422,60.20000076293945,58.79999923706055,49.44157791137695,1007,49.44157791137695
2019-07-19,59.13999938964844,60.2599983215332,59.13999938964844,50.36650466918945,1604,50.36650466918945
2019-07-22,59.900001525878906,60.02000045776367,59.7599983215332,50.36650466918945,85,50.36650466918945
2019-07-23,60.619998931884766,62.18000030517578,60.619998931884766,51.880027770996094,2017,51.880027770996094
2019-07-24,62.0,63.400001525878906,61.81999969482422,52.973121643066406,1738,52.973121643066406
2019-07-25,62.63999938964844,64.0999984741211,61.0,51.79594039916992,17349,51.79594039916992
2019-07-26,61.15999984741211,62.119998931884766,61.15999984741211,51.880027770996094,366,51.880027770996094
2019-07-29,61.900001525878906,61.900001525878906,60.779998779296875,51.1737174987793,2321,51.1737174987793
2019-07-30,60.7599983215332,61.119998931884766,59.68000030517578,50.21515655517578,2258,50.21515655517578
2019-07-31,59.79999923706055,60.439998626708984,59.79999923706055,50.450592041015625,141,50.450592041015625
2019-08-01,60.0,60.0,59.2400016784668,49.811553955078125,1069,49.811553955078125
2019-08-02,58.119998931884766,58.119998931884766,57.2400016784668,48.75209045410156,2526,48.75209045410156
2019-08-05,57.599998474121094,57.599998474121094,56.0,47.759891510009766,1520,47.759891510009766
2019-08-06,57.060001373291016,57.720001220703125,56.81999969482422,47.978515625,5235,47.978515625
2019-08-07,57.15999984741211,57.779998779296875,56.880001068115234,48.298030853271484,2140,48.298030853271484
2019-08-08,58.0,58.400001525878906,57.560001373291016,48.73527145385742,3364,48.73527145385742
2019-08-09,57.41999816894531,57.41999816894531,56.65999984741211,47.64217758178711,536,47.64217758178711
2019-08-12,56.79999923706055,57.36000061035156,56.279998779296875,47.32265090942383,771,47.32265090942383
2019-08-13,56.34000015258789,58.0,55.720001220703125,48.76890182495117,1102,48.76890182495117
2019-08-14,56.79999923706055,57.20000076293945,55.540000915527344,46.834964752197266,1371,46.834964752197266
2019-08-15,55.52000045776367,56.619998931884766,53.7599983215332,46.29682540893555,3522,46.29682540893555
2019-08-16,55.560001373291016,55.560001373291016,54.65999984741211,46.717247009277344,1039,46.717247009277344
2019-08-19,55.08000183105469,56.36000061035156,54.58000183105469,46.98632049560547,259,46.98632049560547
2019-08-20,56.31999969482422,56.31999969482422,55.439998626708984,46.6163444519043,236,46.6163444519043
2019-08-21,54.97999954223633,56.36000061035156,54.97999954223633,47.33946990966797,290,47.33946990966797
2019-08-22,56.0,56.880001068115234,55.900001525878906,47.42355728149414,492,47.42355728149414
2019-08-23,56.779998779296875,56.779998779296875,55.959999084472656,47.0535888671875,276,47.0535888671875
2019-08-26,55.0,55.939998626708984,55.0,46.66679763793945,290,46.66679763793945
2019-08-27,55.81999969482422,56.31999969482422,55.63999938964844,47.08721923828125,1857,47.08721923828125
2019-08-28,55.560001373291016,56.099998474121094,55.560001373291016,46.885414123535156,260,46.885414123535156
2019-08-29,56.060001373291016,57.0,55.900001525878906,47.65898895263672,578,47.65898895263672
2019-08-30,56.2599983215332,57.81999969482422,56.2599983215332,48.6175537109375,130,48.6175537109375
2019-09-02,56.81999969482422,57.279998779296875,56.63999938964844,47.9112434387207,120,47.9112434387207
2019-09-03,57.220001220703125,57.36000061035156,57.20000076293945,48.23076629638672,850,48.23076629638672
2019-09-04,57.900001525878906,58.86000061035156,57.02000045776367,49.492027282714844,1157,49.492027282714844
2019-09-05,58.86000061035156,60.119998931884766,58.0,50.416954040527344,3435,50.416954040527344
2019-09-06,59.7400016784668,60.52000045776367,59.18000030517578,50.534671783447266,2412,50.534671783447266
2019-09-09,60.0,60.900001525878906,60.0,50.80374526977539,8008,50.80374526977539
2019-09-10,60.720001220703125,60.720001220703125,60.400001525878906,51.039180755615234,607,51.039180755615234
2019-09-11,60.220001220703125,61.86000061035156,60.220001220703125,50.77011489868164,1928,50.77011489868164
2019-09-12,60.400001525878906,61.0,59.459999084472656,50.48422622680664,1371,50.48422622680664
2019-09-13,60.58000183105469,61.7599983215332,59.84000015258789,51.54368591308594,3531,51.54368591308594
2019-09-16,61.599998474121094,61.79999923706055,60.5,51.964111328125,620,51.964111328125
2019-09-17,61.599998474121094,61.599998474121094,60.439998626708984,50.8878288269043,2356,50.8878288269043
2019-09-18,60.040000915527344,61.20000076293945,60.040000915527344,51.4596061706543,513,51.4596061706543
2019-09-19,60.34000015258789,61.58000183105469,60.34000015258789,51.77912521362305,105,51.77912521362305
2019-09-20,61.2400016784668,62.18000030517578,61.2400016784668,51.964111328125,3159,51.964111328125
2019-09-23,61.02000045776367,61.540000915527344,60.0,50.534671783447266,654,50.534671783447266
2019-09-24,60.0,60.0,58.5,49.60974884033203,585,49.60974884033203
2019-09-25,58.58000183105469,58.97999954223633,58.2599983215332,49.35749053955078,200,49.35749053955078
2019-09-26,59.29999923706055,59.619998931884766,58.29999923706055,49.021156311035156,283,49.021156311035156
2019-09-27,58.31999969482422,58.959999084472656,58.31999969482422,49.3238639831543,2151,49.3238639831543
2019-09-30,58.29999923706055,59.58000183105469,58.29999923706055,50.09743881225586,840,50.09743881225586
2019-10-01,59.41999816894531,60.279998779296875,59.41999816894531,50.16470718383789,249,50.16470718383789
2019-10-02,58.720001220703125,58.720001220703125,58.540000915527344,49.222965240478516,158,49.222965240478516
2019-10-04,58.0,58.0,57.279998779296875,48.16349792480469,1277,48.16349792480469
2019-10-07,58.279998779296875,58.279998779296875,57.439998626708984,48.78572463989258,993,48.78572463989258
2019-10-08,58.0,58.15999984741211,57.400001525878906,48.51665496826172,2066,48.51665496826172
