,model_name,evaluation_mode,stock,V_i,V_f,profit,return,amean_return,gmean_return,rate_of_return,log_return,log_rate_of_return,daily_volatility,total_volatility,sharpe_ratio,value_at_risk_per_day,value_at_risk,tried_transactions,transactions,transactions_per_30_t
0,(*) Buy&Hold,,Bayerische Motoren Werke AG,10000.0,8962.75,-1037.25,-0.10372518985651732,9.218318470572535e-05,-9.343267012051903e-05,-9.343267012051903e-05,-0.10950820528299067,-9.343703522439476e-05,0.019307287702545296,0.6609750616162611,-2.601180976863513,-0.0007047830596130175,-0.753782290236157,1,1,0.03
1,best_trained_on_google_d1,False,Bayerische Motoren Werke AG,10000.0,12553.66,2553.66,0.255366148481309,0.00032110680088942296,0.00019406941078159434,0.00019406941078159434,0.22742728181040878,0.00019405058174949555,0.01595596256035967,0.5462441695054938,-2.4901399301908707,-0.00022779494727468244,-0.37492197555365725,799,139,3.56
2,best_trained_on_google_d1,True,Bayerische Motoren Werke AG,10000.0,13849.56,3849.56,0.38495607484954947,0.0004080136504089257,0.0002779126926832909,0.0002779126926832909,0.3256684242263009,0.0002778740821043523,0.016158430204376434,0.5531755451363463,-2.224672624398127,-0.00015604077858441713,-0.3313226583372258,840,107,2.74
