Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,21.66666603088379,23.0,21.66666603088379,23.0,17.6588077545166,47400.0
2000-01-04,22.966665267944336,23.200000762939453,21.5,21.53333282470703,16.532737731933594,75300.0
2000-01-05,21.366666793823242,21.366666793823242,20.833332061767578,21.16666603088379,16.251216888427734,116400.0
2000-01-06,21.266666412353516,22.0,21.266666412353516,21.799999237060547,16.737476348876953,55500.0
2000-01-07,22.0,22.16666603088379,21.200000762939453,22.16666603088379,17.018993377685547,75000.0
2000-01-10,22.133333206176758,22.950000762939453,22.100000381469727,22.5,17.274917602539062,87300.0
2000-01-11,22.5,22.5,22.5,22.5,17.274917602539062,0.0
2000-01-12,21.700000762939453,21.91666603088379,21.16666603088379,21.600000381469727,16.58392333984375,112200.0
2000-01-13,21.66666603088379,22.066665649414062,21.583332061767578,21.91666603088379,16.827045440673828,47400.0
2000-01-14,22.133333206176758,22.833332061767578,22.133333206176758,22.583332061767578,17.338899612426758,125100.0
2000-01-17,22.5,23.100000381469727,21.66666603088379,23.0,17.6588077545166,142200.0
2000-01-18,22.66666603088379,22.899999618530273,22.333332061767578,22.833332061767578,17.530839920043945,58800.0
2000-01-19,22.833332061767578,23.149999618530273,22.333332061767578,23.116666793823242,17.748380661010742,81000.0
2000-01-20,22.91666603088379,23.100000381469727,21.833332061767578,21.950000762939453,16.852642059326172,50700.0
2000-01-21,21.91666603088379,21.91666603088379,21.600000381469727,21.816665649414062,16.75027084350586,46500.0
2000-01-24,21.700000762939453,21.733333587646484,21.516666412353516,21.66666603088379,16.63510513305664,52200.0
2000-01-25,21.53333282470703,21.766666412353516,21.333332061767578,21.399999618530273,16.43036651611328,87300.0
2000-01-26,21.53333282470703,22.66666603088379,21.53333282470703,22.66666603088379,17.402877807617188,43500.0
2000-01-27,22.633333206176758,22.833332061767578,22.5,22.66666603088379,17.402877807617188,54300.0
2000-01-28,22.766666412353516,22.766666412353516,22.25,22.66666603088379,17.402877807617188,60300.0
2000-01-31,22.333332061767578,22.333332061767578,21.733333587646484,21.733333587646484,16.68629264831543,39000.0
2000-02-01,21.733333587646484,22.5,21.5,22.25,17.082977294921875,72300.0
2000-02-02,22.25,22.633333206176758,22.0,22.450000762939453,17.236534118652344,57300.0
2000-02-03,22.399999618530273,22.983333587646484,22.200000762939453,22.700000762939453,17.428478240966797,81000.0
2000-02-04,22.833332061767578,22.850000381469727,22.5,22.53333282470703,17.300512313842773,70500.0
2000-02-07,22.16666603088379,22.633333206176758,22.0,22.366666793823242,17.172550201416016,29400.0
2000-02-08,22.5,23.233333587646484,22.5,22.833332061767578,17.530839920043945,141600.0
2000-02-09,22.66666603088379,23.0,22.53333282470703,22.53333282470703,17.300512313842773,69300.0
2000-02-10,22.366666793823242,23.299999237060547,22.0,23.299999237060547,17.88913345336914,119100.0
2000-02-11,22.91666603088379,23.566665649414062,22.833332061767578,23.53333282470703,18.068283081054688,137400.0
2000-02-14,22.75,23.983333587646484,22.75,23.333332061767578,17.914731979370117,106500.0
2000-02-15,23.5,24.333332061767578,23.5,23.5,18.04269027709961,158100.0
2000-02-16,24.0,24.16666603088379,23.0,23.866666793823242,18.324209213256836,130200.0
2000-02-17,23.933332443237305,23.933332443237305,22.16666603088379,22.66666603088379,17.402877807617188,75900.0
2000-02-18,22.91666603088379,22.950000762939453,22.5,22.53333282470703,17.300512313842773,47700.0
2000-02-21,22.66666603088379,22.833332061767578,22.5,22.5,17.274917602539062,29100.0
2000-02-22,22.5,23.0,22.5,22.66666603088379,17.402877807617188,24900.0
2000-02-23,22.5,22.5,22.16666603088379,22.366666793823242,17.172550201416016,22800.0
2000-02-24,22.583332061767578,22.583332061767578,21.883333206176758,21.883333206176758,16.80145835876465,124800.0
2000-02-25,22.0,22.0,21.333332061767578,21.333332061767578,16.37918472290039,139200.0
2000-02-28,21.350000381469727,21.53333282470703,20.583332061767578,20.65999984741211,15.862212181091309,197400.0
2000-02-29,20.716665267944336,21.100000381469727,20.716665267944336,20.833332061767578,15.995294570922852,135900.0
2000-03-01,20.933332443237305,20.933332443237305,20.100000381469727,20.266666412353516,15.560226440429688,237600.0
2000-03-02,20.16666603088379,20.25,20.049999237060547,20.149999618530273,15.470647811889648,109500.0
2000-03-03,20.16666603088379,20.466665267944336,20.16666603088379,20.16666603088379,15.483444213867188,230400.0
2000-03-06,20.75,20.799999237060547,20.16666603088379,20.16666603088379,15.483444213867188,52800.0
2000-03-07,20.333332061767578,20.816665649414062,20.16666603088379,20.75,15.931312561035156,42300.0
