,model_name,evaluation_mode,stock,V_i,V_f,profit,return,amean_return,gmean_return,rate_of_return,log_return,log_rate_of_return,daily_volatility,total_volatility,sharpe_ratio,value_at_risk_per_day,value_at_risk,tried_transactions,transactions,transactions_per_30_t
0,(*) Buy&Hold,,Henkel vz.,10000.0,6144.93,-3855.07,-0.38550653019248204,-0.006745689011961754,-0.008219541397073149,-0.008219541397073149,-0.48695697687137696,-0.008253508082565711,0.055024337051466546,0.42264995257216137,-0.9711737282696155,-0.01274735317420523,-0.5163973224993847,1,1,0.51
1,best_trained_on_dt__d20,False,Henkel vz.,10000.0,5574.91,-4425.09,-0.44250877188563564,-0.00893949554548716,-0.009854655565607273,-0.009854655565607273,-0.5843085100956591,-0.00990353406941795,0.0434811002759635,0.3339846684973656,-1.3996713501515805,-0.012535934568586156,-0.4781940723191512,39,15,7.63
2,best_trained_on_dt__d20,True,Henkel vz.,10000.0,6043.94,-3956.06,-0.3956059528760042,-0.007147537301453503,-0.0084980735900827,-0.0084980735900827,-0.50352889786436,-0.008534388099395931,0.05270789264061954,0.4048570054356099,-1.0388012242087603,-0.012619761999647828,-0.5050487451023183,59,9,4.58
