,model_name,evaluation_mode,stock,V_i,V_f,profit,return,amean_return,gmean_return,rate_of_return,log_return,log_rate_of_return,daily_volatility,total_volatility,sharpe_ratio,value_at_risk_per_day,value_at_risk,tried_transactions,transactions,transactions_per_30_t
0,(*) Buy&Hold,,Google,10000.0,13388.95,3388.95,0.3388951818362026,0.0032555246793162127,0.0027059209197575207,0.0027059209197575207,0.2918447827160233,0.0027022665066298458,0.0334078976526981,0.3471850566512049,0.7550170201582513,0.0007797210116943121,0.022969354808257514,1,1,0.28
1,best_trained_on_bmw_d5,False,Google,10000.0,11583.23,1583.23,0.1583234006897519,0.0017035108691709543,0.0013617932083844764,0.0013617932083844764,0.14697361536778156,0.0013608668089609404,0.026323682512175824,0.27356373332040523,0.29813471537285896,0.0001861670741646719,-0.008084241867664904,81,26,7.22
2,best_trained_on_bmw_d5,True,Google,10000.0,11984.09,1984.09,0.19840919952333533,0.002108480410006059,0.0016772847958199666,0.0016772847958199666,0.1809950102561395,0.0016758797245938844,0.029572432030728343,0.3073257286835926,0.39581666372176233,0.00018921164156773286,-0.01792200276992284,66,12,3.33
