,model_name,evaluation_mode,stock,V_i,V_f,profit,return,amean_return,gmean_return,rate_of_return,log_return,log_rate_of_return,daily_volatility,total_volatility,sharpe_ratio,value_at_risk_per_day,value_at_risk,tried_transactions,transactions,transactions_per_30_t
0,(*) Buy&Hold,,Henkel vz.,10000.0,6197.61,-3802.39,-0.3802394343784877,-0.0003019019407762535,-0.00040917380192473374,-0.00040917380192473374,-0.4784220600128622,-0.00040925753636686244,0.014698498166983119,0.5025510886849797,-3.8446532875361625,-0.0007585233588178246,-0.6045699716800182,1,1,0.03
1,best_trained_on_google_d1,False,Henkel vz.,10000.0,8164.3,-1835.7,-0.18356953666758008,-9.477482483017082e-05,-0.0001734781369999716,-0.0001734781369999716,-0.20281353451867148,-0.0001734931860724307,0.012591569375544004,0.43051384066885917,-4.031147511681406,-0.0004320814017172982,-0.4094010460362698,754,105,2.69
2,best_trained_on_google_d1,True,Henkel vz.,10000.0,7254.91,-2745.09,-0.2745089778758044,-0.0002059962156519875,-0.00027447608115627187,-0.00027447608115627187,-0.3209065814771286,-0.00027451375661003303,0.011747067073057808,0.40163976478097413,-4.547369057844391,-0.0004982310407064135,-0.42959399805097354,589,99,2.54
