Date,open,high,low,close,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm
2019-02-05,73.13999938964844,73.91999816894531,73.06999969482422,58.98820877075195,58.98820877075195,['three black crows'],None,16.64919532182639,0.9176472700182208,-16.566842591844612,58.219607734680174,0,0.7647667826426923,0.7775963428696597,0.7760497931678754,0.6672428022027947
2019-02-06,73.48999786376953,73.76000213623047,73.02999877929688,58.72468185424805,58.72468185424805,['three black crows'],None,20.22636727527356,0.36986716553619764,-19.596234440809756,58.24715728759766,0,0.7829014193243875,0.7688961794745257,0.7739761325339276,0.6488874162964962
2019-02-07,73.5,73.5,71.19000244140625,56.95191955566406,56.95191955566406,['three black crows'],None,7.163678759214733,0.0,-6.163678759214733,58.20283813476563,0,0.7834196647454168,0.754757947232727,0.6785901164342847,0.5254095699256718
2019-02-08,71.19999694824219,71.43000030517578,69.19000244140625,55.64231872558594,55.64231872558594,['three black crows'],None,6.945398687334171,0.10268016798307908,-6.04807885531725,58.11779384613037,0,0.6642485174563917,0.6421968088890933,0.5749094577988507,0.43419221369429417
2019-02-11,70.12999725341797,70.12999725341797,68.69999694824219,55.58641815185547,55.58641815185547,['three black crows'],None,10.170332865610645,0.0,-9.170332865610645,58.04033489227295,0,0.6088081165692469,0.5715060625465038,0.549507411665735,0.4302985825737289
2019-02-12,69.76000213623047,70.16000366210938,69.2699966430664,55.78605270385742,55.78605270385742,['three black crows'],None,15.700942951438002,0.44943637220864946,-15.15037932364665,57.966070556640624,0,0.5896373843509255,0.573137732120347,0.5790563835564209,0.44420368680687705
2019-02-13,70.41000366210938,70.80999755859375,69.79000091552734,56.28913497924805,56.28913497924805,['three black crows'],None,13.8440344670252,0.3921521695227125,-13.236186636547911,57.92255039215088,0,0.6233162212200352,0.6084826904252361,0.6060135762874159,0.4792447726660396
2019-02-14,70.58999633789062,70.7699966430664,69.4800033569336,55.60239028930664,55.60239028930664,['three black crows'],None,11.618359730781515,0.13953584651234313,-10.757895577293857,57.8614616394043,0,0.6326422669659659,0.6063075458598508,0.5899432007622276,0.4314110865659364
2019-02-15,69.11000061035156,71.05999755859375,68.0999984741211,56.512725830078125,56.512725830078125,['three black crows'],None,4.255837390746263,0.6587829565459452,-3.9146203472922085,57.758849143981934,0,0.5559585474818158,0.6220770328090874,0.5184032931771698,0.49481850003533845
2019-02-18,70.56999969482422,70.77999877929688,70.13999938964844,56.44884490966797,56.44884490966797,['three black crows'],None,22.064325393987076,0.32812388241184465,-21.39244927639892,57.65943088531494,0,0.6316061714293397,0.6068514357177985,0.6241576124465515,0.49036901547515077
2019-02-19,70.5,71.13999938964844,70.26000213623047,56.80818939208984,56.80818939208984,['three black crows'],None,15.558924252013568,0.7272743035988313,-15.2861985556124,57.59075660705567,0,0.6279792440930003,0.6264273219398571,0.6303785943483948,0.5153983625174097
2019-02-20,71.38999938964844,72.63999938964844,71.29000091552734,57.94211196899414,57.94211196899414,['three black crows'],None,9.961409348561999,0.9259269724832859,-9.887336321045284,57.607925224304196,0,0.6740932039287828,0.7079933762429658,0.6837740702639912,0.5943792376517898
2019-02-21,72.88999938964844,73.20999908447266,72.48999786376953,58.30943298339844,58.30943298339844,['three black crows'],None,20.250752341796296,0.44444326707074133,-19.69519560886704,57.6139139175415,0,0.7518134142549906,0.7389884602834904,0.7459823072411216,0.6199641724293503
2019-02-22,73.12000274658203,73.70999908447266,73.05999755859375,58.541015625,58.541015625,['three black crows'],None,22.42915830369614,0.9076845428829654,-22.336842846579106,57.569993782043454,0,0.7637306871060661,0.7661771450511932,0.7755312791318074,0.6360945503512347
2019-02-25,73.88999938964844,74.29000091552734,73.58999633789062,58.94029235839844,58.94029235839844,['three black crows'],None,21.3565846693769,0.5714270144194614,-20.928011683796363,57.55482158660889,0,0.8036268878057959,0.7977161189496664,0.803006590388545,0.6639052902261726
2019-02-26,73.38999938964844,74.1500015258789,73.04000091552734,59.211795806884766,59.211795806884766,['three black crows'],None,12.773149357344147,0.6846862327307719,-12.45783559007492,57.562407684326175,0,0.7777201510303935,0.7901033204040218,0.774494646569996,0.6828162638677728
2019-02-27,73.98999786376953,74.31999969482422,73.69000244140625,59.291648864746094,59.291648864746094,['three black crows'],None,23.330814411141386,0.5238147138964577,-22.854629125037846,57.59514808654785,0,0.8088081560997904,0.7993473736571035,0.8081909397285769,0.6883782524201676
2019-02-28,73.87999725341797,74.41999816894531,73.81999969482422,59.40345001220703,59.40345001220703,['three black crows'],None,24.12764009511336,0.9000038147069669,-24.027643909820327,57.62189922332764,0,0.8031086423847671,0.8047850276373625,0.8149300401561632,0.6961655146612982
2019-03-01,74.72000122070312,75.30999755859375,74.63999938964844,59.73882293701172,59.73882293701172,['three black crows'],None,22.360028695711584,0.8805939556810677,-22.240622651392652,57.656236267089845,0,0.8466321657262683,0.8531808533345613,0.8574390943762782,0.7195251757501229
2019-03-04,75.45999908447266,75.45999908447266,74.36000061035156,59.53919219970703,59.53919219970703,['three black crows'],None,14.473480881404365,0.0,-13.473480881404365,57.712932395935056,0,0.8849740254683431,0.8613375417381537,0.8429238654489692,0.7056203372212959
2019-03-05,74.58000183105469,75.16999816894531,74.30999755859375,60.02630615234375,60.02630615234375,['three black crows'],None,16.922889941626302,0.6860417664697219,-16.608931708096023,57.76483726501465,0,0.83937831105359,0.8455680547889166,0.8403316907789535,0.7395491847925726
2019-03-06,74.5999984741211,74.63999938964844,73.7300033569336,59.427391052246094,59.427391052246094,['three black crows'],None,16.673267658771746,0.04395724166841333,-15.71722490044016,57.799972724914554,0,0.8404144065902162,0.8167481153137768,0.8102646003625247,0.6978330749801653
2019-03-07,73.48999786376953,73.52999877929688,72.48999786376953,58.31742858886719,58.31742858886719,['three black crows'],None,14.588996075266845,0.038462384917287165,-13.627458460184132,57.86824817657471,0,0.7829014193243875,0.7563892019401641,0.7459823072411216,0.6205210886862567
2019-03-08,72.48999786376953,72.5999984741211,71.47000122070312,57.70255661010742,57.70255661010742,['three black crows'],None,13.086263005448616,0.09734590948680381,-12.18360891493542,57.97126007080078,0,0.7310879457735822,0.7058182316775805,0.6931053453615932,0.5776935376989263
2019-03-11,72.58999633789062,73.4800033569336,72.05999755859375,58.67677688598633,58.67677688598633,['three black crows'],None,9.798001858985725,0.6267629470833803,-9.424764806069104,58.12577800750732,0,0.7362692140675766,0.7536705823832373,0.7236909498140904,0.6455507014328372
2019-03-12,73.69000244140625,73.87000274658203,73.0,58.45317459106445,58.45317459106445,['three black crows'],None,17.51353994019275,0.2068962493313339,-16.720436189524087,58.25913410186767,1,0.7932643512178079,0.7748777233127333,0.7724209859360482,0.6299761769505752
2019-03-13,72.80000305175781,73.6500015258789,72.80000305175781,58.804534912109375,58.804534912109375,['three black crows'],None,16.465286192566264,1.0,-16.465286192566264,58.384904098510745,1,0.7471503913820254,0.762914635636319,0.7620530782766348,0.6544494048488909
2019-03-14,73.5199966430664,74.61000061035156,73.5199966430664,59.00416946411133,59.00416946411133,['three black crows'],None,13.317224170393857,1.0,-13.317224170393857,58.554993057250975,1,0.7844557602820426,0.8151168606063397,0.7993777831567179,0.6683545090820395
2019-03-15,74.13999938964844,75.0,73.76000213623047,59.25969696044922,59.25969696044922,['three black crows'],None,12.000264568169372,0.6935500741406149,-11.693814642309988,58.69234161376953,1,0.8165802561934976,0.8363240015358357,0.811819746960404,0.686152713027111
2019-03-18,74.4000015258789,74.58000183105469,73.94999694824219,59.5551643371582,59.5551643371582,['three black crows'],None,23.563051007556677,0.2857125557062585,-22.848763563262935,58.84765758514404,1,0.8300518700022277,0.8134856058989026,0.8216691405837495,0.706732841213503
2019-03-19,74.29000091552734,76.08999633789062,74.29000091552734,60.47349166870117,60.47349166870117,['three black crows'],None,7.675857991175311,1.0,-7.675857991175311,59.03092269897461,1,0.8243523562872048,0.8955951351935525,0.8392950582171421,0.7706969052354911
2019-03-20,75.5,75.83000183105469,71.41000366210938,57.758445739746094,57.758445739746094,['three black crows'],sell,4.01392796605781,0.07466107867945827,-3.0885890447372693,59.021739387512206,1,0.8870466118470275,0.8814573178181595,0.6899950521658345,0.5815863717065284
2019-03-21,71.83999633789062,72.30000305175781,70.94000244140625,56.97587585449219,56.97587585449219,['three black crows'],sell,10.929495450414567,0.3382400789866373,-10.267735529401206,58.955061531066896,1,0.6974091089044725,0.6895052697368023,0.6656300341048551,0.5270781930618225
2019-03-22,71.30000305175781,71.41999816894531,69.2300033569336,55.75410842895508,55.75410842895508,['three black crows'],sell,7.098598835730734,0.054792420753395785,-6.15339125648413,58.81571617126465,1,0.6694301810558176,0.641652919031146,0.576983118432798,0.441978678822462
2019-03-25,69.19000244140625,69.52999877929688,68.80000305175781,55.147220611572266,55.147220611572266,['three black crows'],sell,19.236800025083088,0.46575113396459106,-18.70255115904768,58.62606258392334,1,0.5601037202391836,0.5388797237985417,0.5546917610057669,0.3997072469790748
2019-03-26,69.3499984741211,69.3499984741211,68.0,54.38860702514648,54.38860702514648,['three black crows'],sell,11.082524710789112,0.0,-10.082524710789112,58.38490314483643,1,0.5683936704484882,0.5290917806875122,0.5132193393474633,0.34686769147051866
2019-03-27,68.30000305175781,68.80000305175781,67.86000061035156,54.56428527832031,54.56428527832031,['three black crows'],None,14.612427764430882,0.5319135121096032,-14.144341276540484,58.14853496551514,1,0.5139897604034016,0.49918447636288255,0.5059617248838091,0.3591041725675166
2019-03-28,68.5,68.5,67.83000183105469,54.532344818115234,54.532344818115234,['three black crows'],sell,20.84730351408595,0.0,-19.84730351408595,57.90497970581055,1,0.5243522969913896,0.4828710995556986,0.5044065782859293,0.35687943028742275
2019-03-29,68.3499984741211,69.05000305175781,68.12000274658203,55.13924026489258,55.13924026489258,['three black crows'],None,14.205111692658557,0.7526928472398828,-13.957804539898438,57.67500057220459,1,0.5165801968976829,0.5127788187467339,0.5194403212493062,0.3991513935394524
2019-04-01,69.73999786376953,70.38999938964844,69.5999984741211,55.89785003662109,55.89785003662109,['three black crows'],None,17.5216858045139,0.8227857880962268,-17.344471592610127,57.492933464050296,0,0.5886008935088678,0.5856442947883029,0.5961637871537455,0.4519906833436864
2019-04-02,70.12999725341797,71.54000091552734,69.72000122070312,56.93595886230469,56.93595886230469,['three black crows'],None,7.2494728590532,0.774727416778802,-7.024200275832002,57.33841609954834,0,0.6088081165692469,0.6481783527273004,0.6023847690555884,0.5242978630464274
2019-04-03,72.1500015258789,72.83999633789062,71.80000305175781,57.92613983154297,57.92613983154297,['three black crows'],None,13.676878383731678,0.6634608330765732,-13.340339216808252,57.263353538513186,0,0.7134715545129158,0.7188686842034846,0.7102127489589178,0.5932667336595827
2019-04-04,72.68000030517578,73.7699966430664,72.0999984741211,58.56497573852539,58.56497573852539,['three black crows'],None,8.452119786193979,0.6526931335373932,-8.104812919731373,57.27573089599609,0,0.7409326322459733,0.7694396544660682,0.7257646104480378,0.6377634391917057
2019-04-05,73.55000305175781,74.02999877929688,73.43000030517578,58.72468185424805,58.72468185424805,['three black crows'],None,24.708931500578565,0.7999949137240441,-24.508926414302607,57.326837158203126,0,0.7860104965451296,0.7835778867078673,0.7947123433630794,0.6488874162964962
2019-04-08,71.62999725341797,73.66000366210938,71.52999877929688,58.50907516479492,58.50907516479492,['three black crows'],None,6.160043197317898,0.9530524671900968,-6.113095664507995,57.31845207214356,0,0.6865283268954552,0.7634585254942667,0.6962156385573524,0.6338698080711405
2019-04-09,73.81999969482422,73.86000061035156,72.97000122070312,58.41324996948242,58.41324996948242,['three black crows'],None,17.310966619232946,0.044944879729799235,-16.355911498962744,57.31645584106445,0,0.799999960469457,0.7743338334547856,0.7708658393381689,0.6271953155265377
2019-04-10,73.37000274658203,73.41000366210938,73.05000305175781,58.36533737182617,58.36533737182617,['three black crows'],None,41.679555376594756,0.11111346585851736,-40.79066884245327,57.29449596405029,0,0.7766840554937673,0.7498641831104154,0.775013160606064,0.6238580692542373
2019-04-11,73.0999984741211,73.80000305175781,72.80999755859375,58.66079711914063,58.66079711914063,['three black crows'],None,14.584970946810307,0.7070714076540128,-14.29204235446432,57.277327346801755,0,0.7626941962640079,0.7710713240399105,0.7625711968023778,0.6444376660319877
2019-04-12,73.62999725341797,75.5,73.62999725341797,60.0342903137207,60.0342903137207,['three black crows'],None,7.270420840048143,1.0,-7.270420840048143,57.31605701446533,0,0.7901552739970659,0.8635126863035385,0.8050802510224928,0.7401053039365157
2019-04-15,74.66000366210938,75.81999969482422,74.66000366210938,60.3217658996582,60.3217658996582,['three black crows'],None,12.360592069348803,1.0,-12.360592069348803,57.35438709259033,0,0.8435234838109582,0.8809134279602118,0.8584761224484145,0.760128781570323
2019-04-16,75.70999908447266,76.52999877929688,75.70999908447266,61.056427001953125,61.056427001953125,['three black crows'],None,17.87021650741075,1.0,-17.87021650741075,57.38353385925293,0,0.8979273938560444,0.9195213105463811,0.9129082309258223,0.8112999796470488
2019-04-17,76.52999877929688,78.0,76.52999877929688,61.77510833740234,61.77510833740234,['three black crows'],None,10.037332101559098,1.0,-10.037332101559098,57.584366989135745,0,0.9404144263554879,0.9994561101420523,0.9554172851459373,0.8613581423229251
2019-04-18,77.04000091552734,77.91999816894531,76.9800033569336,62.17438125610352,62.17438125610352,['three black crows'],None,15.814576282191751,0.9361724577337327,-15.750748739925484,57.84429225921631,0,0.9668394085519192,0.9951058210112826,0.9787456706451048,0.8891686164935431
2019-04-23,77.68000030517578,78.01000213623047,77.38999938964844,61.79906463623047,61.79906463623047,['three black crows'],None,25.614298898664863,0.5322586599397034,-25.146557558604567,58.14654006958008,0,1.0000000000000004,1.0,1.0,0.8630267654590762
2019-04-24,77.38999938964844,77.38999938964844,76.0,61.15224456787109,61.15224456787109,['three black crows'],None,11.681843130797525,0.0,-10.681843130797525,58.44679126739502,0,0.9849740452336149,0.9662858815361419,0.9279419738891992,0.8179739407830091
2019-04-25,76.76000213623047,76.76000213623047,75.86000061035156,60.60125732421875,60.60125732421875,['three black crows'],None,17.954130462425297,0.0,-16.954130462425297,58.75742378234863,1,0.9523316992065629,0.9320282880807431,0.9206843594255449,0.7795961400601872
2019-04-26,75.98999786376953,76.27999877929688,75.76000213623047,60.91268157958984,60.91268157958984,['three black crows'],None,28.995026189533004,0.5576976686180436,-28.552723858151047,59.07484359741211,1,0.9124351032014011,0.9059269681625297,0.915500405595838,0.8012877094215023
2019-04-29,76.37000274658203,76.69999694824219,75.77999877929688,60.689090728759766,60.689090728759766,['three black crows'],sell,17.0445035078699,0.3586900635231287,-16.403193571393032,59.382680892944336,1,0.9321244761461833,0.9287653637994628,0.9165370381576494,0.7857139820522043
2019-04-30,75.88999938964844,75.97000122070312,75.48999786376953,60.66513442993164,60.66513442993164,['three black crows'],sell,31.71824684097592,0.16666931574346341,-30.884916156719385,59.65897560119629,1,0.9072538349074066,0.8890701163638033,0.9015032951942725,0.7840453589160541
2019-05-02,75.87000274658203,76.56999969482422,75.6500015258789,60.52140426635742,60.52140426635742,['three black crows'],sell,16.68329242200587,0.7608677624268158,-16.444160184432686,59.890153312683104,1,0.9062177393707809,0.9216964551117659,0.9097979377300631,0.7740341515077924
2019-05-03,75.8499984741211,75.86000061035156,75.38999938964844,60.57730102539063,60.57730102539063,['three black crows'],None,32.49501655736639,0.021281085643789364,-31.51629764301018,60.072220420837404,1,0.9051812485287227,0.8830885725255966,0.896319341364566,0.7779275169240369
2019-05-06,74.0,74.11000061035156,72.45999908447266,59.17985916137695,59.17985916137695,['three black crows'],sell,8.981895232326409,0.06666697492474649,-8.048562207251155,60.1349063873291,1,0.8093264015208192,0.787928175838637,0.7444271606432422,0.6805917872920002
2019-05-07,72.5999984741211,73.66000366210938,71.47000122070312,57.758445739746094,57.758445739746094,['three black crows'],sell,6.776957163958641,0.48402009420027314,-6.260977258158914,60.09457988739014,1,0.7367874594886055,0.7634585254942667,0.6931053453615932,0.5815863717065284
2019-05-08,71.63999938964844,72.08999633789062,69.98999786376953,57.39910125732422,57.39910125732422,['three black crows'],sell,6.781384990426919,0.21428441676869475,-5.9956694071956145,60.02830085754395,1,0.687046572316484,0.67808565705193,0.6163814839468293,0.556557024664269
2019-05-09,71.0,71.0,68.7300033569336,56.15338134765625,56.15338134765625,['three black crows'],sell,6.540370311864566,0.0,-5.540370311864566,59.91051616668701,1,0.6538859808684032,0.6188145233942128,0.5510629537739398,0.4697891529930791
2019-05-10,69.98999786376953,70.33000183105469,68.68000030517578,55.75410842895508,55.75410842895508,['three black crows'],sell,8.62780379989735,0.20606281991408848,-7.833866619811438,59.77755908966064,1,0.601554261896569,0.5823817853734283,0.548470779103924,0.441978678822462
2019-05-13,69.25,69.41999816894531,67.0999984741211,54.66809844970703,54.66809844970703,['three black crows'],sell,6.285303219144521,0.0732750824599539,-5.358578301604475,59.59269714355469,1,0.5632124021544938,0.5328981799603345,0.46656296385945284,0.36633504996038324
2019-05-14,68.08000183105469,69.01000213623047,67.5199966430664,54.70003890991211,54.70003890991211,['three black crows'],None,8.979807780929656,0.6241589775624943,-8.60396675849215,59.394659233093265,1,0.5025907329733554,0.5106036741813491,0.48833580725041603,0.3685597922404771
2019-05-15,68.4000015258789,70.44999694824219,66.61000061035156,56.24920654296875,56.24920654296875,['three black crows'],None,3.1642725444849757,0.5338534836961273,-2.698126028181103,59.20540504455566,1,0.5191710286973956,0.5889068042031775,0.4411613132366625,0.47646364553768183
2019-05-16,70.18000030517578,70.5,69.19000244140625,55.89785003662109,55.89785003662109,['three black crows'],sell,10.902425103666781,0.24427503144947119,-10.146700135116252,58.98420925140381,1,0.6113989483689601,0.5916258386265101,0.5749094577988507,0.4519906833436864
2019-05-17,66.23999786376953,66.58000183105469,65.1500015258789,55.58683395385742,55.58683395385742,['three black crows'],sell,7.44976338211521,0.23776496134618771,-6.687528343461397,58.71072959899902,1,0.40725373608104887,0.37846664961565724,0.36547447989403503,0.4303275443447223
2019-05-20,66.38999938964844,66.47000122070312,64.45999908447266,54.55293655395508,54.55293655395508,['three black crows'],sell,5.889079728985974,0.03980186369588734,-4.928881592681862,58.34962100982666,1,0.4150258361747561,0.3724851057774501,0.32970452610150636,0.35831370221241343
2019-05-21,65.19999694824219,65.33000183105469,64.43000030517578,54.48569107055664,54.48569107055664,['three black crows'],sell,11.904764124952317,0.1444496248887382,-11.049213749841055,57.965186500549315,1,0.3533676761515596,0.31049493769640035,0.32814937950362655,0.35362986644106575
2019-05-22,64.87999725341797,64.87999725341797,63.4900016784668,53.93932342529297,53.93932342529297,['three black crows'],sell,7.871013422837211,0.0,-6.871013422837211,57.57219944000244,0,0.336787380427519,0.28602487248562447,0.2794195411368312,0.315573833651027
2019-05-23,63.56999969482422,63.59999847412109,62.83000183105469,53.29208755493164,53.29208755493164,['three black crows'],None,13.34799603666101,0.038959623482775374,-12.386955660143785,57.17919158935547,0,0.2689118565737023,0.21642190585892962,0.24520493169734436,0.2704920472039669
2019-05-24,63.43000030517578,64.16999816894531,63.380001068115234,53.678749084472656,53.678749084472656,['three black crows'],None,12.343401273823838,0.9367095942402689,-12.280110868064106,56.83306617736817,0,0.26165800190102395,0.24741698989945515,0.2737170732710563,0.2974241028892153
2019-05-27,63.97999954223633,64.91000366210938,63.400001525878906,53.502227783203125,53.502227783203125,['three black crows'],None,6.938911878091543,0.6158958968062692,-6.554807774897812,56.46254348754883,0,0.29015537282342363,0.2876565420594672,0.2747539035880302,0.2851289011372673
2019-05-28,64.12000274658203,64.56999969482422,63.70000076293945,53.83846282958984,53.83846282958984,['three black crows'],None,11.817876482581728,0.5172385065661106,-11.335114989147838,56.12001209259033,0,0.29740942514881796,0.2691680206868985,0.290305962832313,0.3085486114026472
2019-05-29,63.58000183105469,63.58000183105469,62.900001525878906,53.1575927734375,53.1575927734375,['three black crows'],None,15.327065264953045,0.0,-14.327065264953045,55.744635009765624,0,0.26943010199473116,0.21533454100944027,0.24883373892917193,0.26112410995695035
2019-05-30,63.13999938964844,63.41999816894531,62.86000061035156,53.07353591918945,53.07353591918945,['three black crows'],None,17.97590599455041,0.5,-17.47590599455041,55.37224159240723,0,0.24663204713463882,0.20663396274790058,0.24676007829522417,0.25526931524276586
2019-05-31,62.09000015258789,62.11000061035156,61.459999084472656,52.2077522277832,52.2077522277832,['three black crows'],None,15.203422655727314,0.030769862788595843,-14.23419251851591,54.95376415252686,0,0.19222793943683625,0.1353997414137691,0.1741835381483554,0.19496506253882595
2019-06-03,61.31999969482422,61.72999954223633,61.310001373291016,51.56892013549805,51.56892013549805,['three black crows'],None,23.21695731153497,0.9761943687556767,-23.193151680290644,54.57321720123291,0,0.1523315410843904,0.11473628290901816,0.16640760740379523,0.15046862271102368
2019-06-04,61.47999954223633,63.630001068115234,61.400001525878906,53.3929557800293,53.3929557800293,['three black crows'],None,3.6264777678371347,0.9641264426999852,-3.5906042105371196,54.35494270324707,0,0.1606216889464105,0.2180533679995702,0.17107324495259624,0.2775178008609882
2019-06-05,63.70000076293945,63.70000076293945,63.02000045776367,53.0987548828125,53.0987548828125,['three black crows'],None,15.590060474144218,0.0,-14.590060474144218,54.13992538452148,0,0.27564766347806735,0.2218597672723921,0.2550545230758523,0.2570258865091817
2019-06-06,62.68999862670898,63.04999923706055,62.290000915527344,52.47673034667969,52.47673034667969,['three black crows'],None,13.438540573912423,0.4736860597603856,-12.912226633672809,53.956092834472656,0,0.2233159445062327,0.18651439410109738,0.21721110640453833,0.21370013991989545
2019-06-07,62.75,62.790000915527344,62.060001373291016,52.36745834350586,52.36745834350586,['three black crows'],None,14.222668722075614,0.054795809055992475,-13.277464531131606,53.786760330200195,0,0.22642482407425923,0.17237636929250133,0.20528785439208308,0.2060890396436159
2019-06-11,63.34999847412109,63.5099983215332,62.79999923706055,52.86339569091797,52.86339569091797,['three black crows'],None,14.769882120329667,0.22535218834958717,-13.995234308679253,53.696525192260744,0,0.2575128291436557,0.21152793430341532,0.24364958734430253,0.24063246130946503
