Date,Open,High,Low,Close,Volume,Adj Close
2019-01-02,70.5,70.5,68.8499984741211,56.04957580566406,2532.0,56.04957580566406
2019-01-03,69.33999633789062,69.75,69.06999969482422,55.41873550415039,2579.0,55.41873550415039
2019-01-04,69.80000305175781,71.91000366210938,69.80000305175781,57.423065185546875,1742.0,57.423065185546875
2019-01-07,71.29000091552734,72.62000274658203,71.29000091552734,57.990028381347656,9137.0,57.990028381347656
2019-01-08,71.91999816894531,73.0999984741211,71.6500015258789,57.742469787597656,698.0,57.742469787597656
2019-01-09,73.0999984741211,73.70999908447266,72.68000030517578,58.17369079589844,1848.0,58.17369079589844
2019-01-10,72.56999969482422,72.66999816894531,72.08000183105469,57.83830261230469,1737.0,57.83830261230469
2019-01-11,72.79000091552734,72.79000091552734,71.0,57.343204498291016,2051.0,57.343204498291016
2019-01-14,71.44999694824219,71.86000061035156,71.22000122070312,57.135597229003906,1000.0,57.135597229003906
2019-01-15,72.29000091552734,73.19999694824219,71.19999694824219,57.271339416503906,2051.0,57.271339416503906
2019-01-16,71.87000274658203,71.87000274658203,71.19999694824219,57.15953826904297,1025.0,57.15953826904297
2019-01-17,71.3499984741211,71.38999938964844,70.5999984741211,56.82416534423828,8144.0,56.82416534423828
2019-01-18,71.76000213623047,73.55000305175781,71.76000213623047,58.56497573852539,10951.0,58.56497573852539
2019-01-21,73.37999725341797,73.48999786376953,72.80999755859375,58.43721008300781,2355.0,58.43721008300781
2019-01-22,72.83999633789062,72.86000061035156,72.41999816894531,58.18167495727539,995.0,58.18167495727539
2019-01-23,72.68000030517578,72.68000030517578,71.7300033569336,57.59873962402344,1147.0,57.59873962402344
2019-01-24,72.37999725341797,73.22000122070312,72.37999725341797,58.189659118652344,1148.0,58.189659118652344
2019-01-25,73.69999694824219,74.70999908447266,73.55000305175781,59.41941833496094,3538.0,59.41941833496094
2019-01-28,74.97000122070312,74.97000122070312,73.7300033569336,59.243736267089844,4036.0,59.243736267089844
2019-01-29,74.08999633789062,74.30000305175781,73.18000030517578,59.06007385253906,4150.0,59.06007385253906
2019-01-30,73.63999938964844,73.81999969482422,73.23999786376953,58.6368408203125,808.0,58.6368408203125
2019-01-31,74.01000213623047,74.01000213623047,72.48999786376953,58.86842727661133,1480.0,58.86842727661133
2019-02-01,73.58999633789062,74.41999816894531,73.44999694824219,59.05208206176758,1314.0,59.05208206176758
2019-02-04,74.44999694824219,74.44999694824219,72.93000030517578,58.405269622802734,2450.0,58.405269622802734
2019-02-05,73.13999938964844,73.91999816894531,73.06999969482422,58.98820877075195,1496.0,58.98820877075195
2019-02-06,73.48999786376953,73.76000213623047,73.02999877929688,58.72468185424805,1487.0,58.72468185424805
2019-02-07,73.5,73.5,71.19000244140625,56.95191955566406,2655.0,56.95191955566406
2019-02-08,71.19999694824219,71.43000030517578,69.19000244140625,55.64231872558594,5650.0,55.64231872558594
2019-02-11,70.12999725341797,70.12999725341797,68.69999694824219,55.58641815185547,2937.0,55.58641815185547
2019-02-12,69.76000213623047,70.16000366210938,69.2699966430664,55.78605270385742,3013.0,55.78605270385742
2019-02-13,70.41000366210938,70.80999755859375,69.79000091552734,56.28913497924805,3683.0,56.28913497924805
2019-02-14,70.58999633789062,70.7699966430664,69.4800033569336,55.60239028930664,2881.0,55.60239028930664
2019-02-15,69.11000061035156,71.05999755859375,68.0999984741211,56.512725830078125,4789.0,56.512725830078125
2019-02-18,70.56999969482422,70.77999877929688,70.13999938964844,56.44884490966797,2335.0,56.44884490966797
2019-02-19,70.5,71.13999938964844,70.26000213623047,56.808189392089844,1209.0,56.808189392089844
2019-02-20,71.38999938964844,72.63999938964844,71.29000091552734,57.94211196899414,2588.0,57.94211196899414
2019-02-21,72.88999938964844,73.20999908447266,72.48999786376953,58.30943298339844,1854.0,58.30943298339844
2019-02-22,73.12000274658203,73.70999908447266,73.05999755859375,58.541015625,1783.0,58.541015625
2019-02-25,73.88999938964844,74.29000091552734,73.58999633789062,58.94029235839844,4295.0,58.94029235839844
2019-02-26,73.38999938964844,74.1500015258789,73.04000091552734,59.211795806884766,1797.0,59.211795806884766
2019-02-27,73.98999786376953,74.31999969482422,73.69000244140625,59.291648864746094,2156.0,59.291648864746094
2019-02-28,73.87999725341797,74.41999816894531,73.81999969482422,59.40345001220703,2538.0,59.40345001220703
2019-03-01,74.72000122070312,75.30999755859375,74.63999938964844,59.73882293701172,2676.0,59.73882293701172
2019-03-04,75.45999908447266,75.45999908447266,74.36000061035156,59.53919219970703,1760.0,59.53919219970703
2019-03-05,74.58000183105469,75.16999816894531,74.30999755859375,60.02630615234375,1772.0,60.02630615234375
2019-03-06,74.5999984741211,74.63999938964844,73.7300033569336,59.427391052246094,1071.0,59.427391052246094
2019-03-07,73.48999786376953,73.52999877929688,72.48999786376953,58.31742858886719,3192.0,58.31742858886719
2019-03-08,72.48999786376953,72.5999984741211,71.47000122070312,57.70255661010742,3085.0,57.70255661010742
2019-03-11,72.58999633789062,73.4800033569336,72.05999755859375,58.67677688598633,1157.0,58.67677688598633
2019-03-12,73.69000244140625,73.87000274658203,73.0,58.45317459106445,3289.0,58.45317459106445
2019-03-13,72.80000305175781,73.6500015258789,72.80000305175781,58.804534912109375,1552.0,58.804534912109375
2019-03-14,73.5199966430664,74.61000061035156,73.5199966430664,59.00416946411133,2550.0,59.00416946411133
2019-03-15,74.13999938964844,75.0,73.76000213623047,59.25969696044922,2527.0,59.25969696044922
2019-03-18,74.4000015258789,74.58000183105469,73.94999694824219,59.5551643371582,13929.0,59.5551643371582
2019-03-19,74.29000091552734,76.08999633789062,74.29000091552734,60.47349166870117,2529.0,60.47349166870117
2019-03-20,75.5,75.83000183105469,71.41000366210938,57.758445739746094,10841.0,57.758445739746094
2019-03-21,71.83999633789062,72.30000305175781,70.94000244140625,56.97587585449219,4415.0,56.97587585449219
2019-03-22,71.30000305175781,71.41999816894531,69.2300033569336,55.75410842895508,7909.0,55.75410842895508
2019-03-25,69.19000244140625,69.52999877929688,68.80000305175781,55.147220611572266,3989.0,55.147220611572266
2019-03-26,69.3499984741211,69.3499984741211,68.0,54.388607025146484,3395.0,54.388607025146484
2019-03-27,68.30000305175781,68.80000305175781,67.86000061035156,54.56428527832031,1663.0,54.56428527832031
2019-03-28,68.5,68.5,67.83000183105469,54.532344818115234,5163.0,54.532344818115234
2019-03-29,68.3499984741211,69.05000305175781,68.12000274658203,55.13924026489258,2219.0,55.13924026489258
2019-04-01,69.73999786376953,70.38999938964844,69.5999984741211,55.897850036621094,2692.0,55.897850036621094
2019-04-02,70.12999725341797,71.54000091552734,69.72000122070312,56.93595886230469,2326.0,56.93595886230469
2019-04-03,72.1500015258789,72.83999633789062,71.80000305175781,57.92613983154297,4201.0,57.92613983154297
2019-04-04,72.68000030517578,73.7699966430664,72.0999984741211,58.56497573852539,4072.0,58.56497573852539
2019-04-05,73.55000305175781,74.02999877929688,73.43000030517578,58.72468185424805,7222.0,58.72468185424805
2019-04-08,71.62999725341797,73.66000366210938,71.52999877929688,58.50907516479492,3281.0,58.50907516479492
2019-04-09,73.81999969482422,73.86000061035156,72.97000122070312,58.41324996948242,2287.0,58.41324996948242
2019-04-10,73.37000274658203,73.41000366210938,73.05000305175781,58.36533737182617,395.0,58.36533737182617
