,model_name,evaluation_mode,stock,V_i,V_f,profit,return,amean_return,gmean_return,rate_of_return,log_return,log_rate_of_return,daily_volatility,total_volatility,sharpe_ratio,value_at_risk_per_day,value_at_risk,tried_transactions,transactions,transactions_per_30_t
0,(*) Buy&Hold,,Deutsche Bank,10000.0,9875.96,-124.04,-0.012404292496806375,0.0003637559870876257,-1.1482793237482802e-05,-1.1482793237482802e-05,-0.01248186791262626,-1.148285916524955e-05,0.027420263045343025,0.9040373815789916,-1.5945408397182097,-0.00124788538630929,-1.3455022211931376,1,1,0.03
1,best_trained_on_google_d1,False,Deutsche Bank,10000.0,24374.62,14374.62,1.4374618183303807,0.001058241185785759,0.0008199838959466188,0.0008199838959466188,0.8909572594924635,0.0008196478928173537,0.021810551727393757,0.7190869774597212,0.011600245212391688,1.964245030731406e-05,-0.44672917185581706,674,269,7.42
2,best_trained_on_google_d1,True,Deutsche Bank,10000.0,9861.88,-138.12,-0.013811547447992052,0.0003624362573277274,-1.2794595511178564e-05,-1.2794595511178564e-05,-0.013907814293305109,-1.279467736274619e-05,0.027419972578082208,0.9040278049654679,-1.59611438120083,-0.0012491350209805831,-1.3456089164575655,654,1,0.03
