Date,Open,High,Low,Close,Volume,Adj Close
2019-01-02,181.39999389648438,186.14999389648438,181.39999389648438,173.28042602539062,1014,173.28042602539062
2019-01-03,183.75,185.0,183.0500030517578,173.37442016601562,319,173.37442016601562
2019-01-04,185.0,191.5,185.0,179.4824676513672,1211,179.4824676513672
2019-01-07,191.64999389648438,192.4499969482422,189.35000610351562,178.87167358398438,669,178.87167358398438
2019-01-08,189.75,196.3000030517578,189.75,183.14727783203125,419,183.14727783203125
2019-01-09,196.39999389648438,197.75,194.0500030517578,182.3485565185547,503,182.3485565185547
2019-01-10,192.89999389648438,196.0500030517578,192.64999389648438,183.75808715820312,899,183.75808715820312
2019-01-11,195.75,197.60000610351562,195.75,185.0736541748047,133,185.0736541748047
2019-01-14,196.14999389648438,197.75,194.89999389648438,185.82542419433594,440,185.82542419433594
2019-01-15,198.39999389648438,199.1999969482422,196.85000610351562,187.18798828125,927,187.18798828125
2019-01-16,199.9499969482422,199.9499969482422,197.1999969482422,185.77842712402344,110,185.77842712402344
2019-01-17,197.5,200.0,197.5,187.3759307861328,457,187.3759307861328
2019-01-18,200.39999389648438,205.0,200.39999389648438,191.88648986816406,895,191.88648986816406
2019-01-21,204.39999389648438,206.10000610351562,204.0,193.3900146484375,545,193.3900146484375
2019-01-22,205.5,208.0,204.60000610351562,192.6382598876953,809,192.6382598876953
2019-01-23,205.6999969482422,207.60000610351562,205.1999969482422,193.85986328125,255,193.85986328125
2019-01-24,200.0,203.0,200.0,190.2889862060547,1645,190.2889862060547
2019-01-25,203.39999389648438,206.8000030517578,203.39999389648438,191.60455322265625,720,191.60455322265625
2019-01-28,203.10000610351562,204.10000610351562,202.60000610351562,190.57089233398438,685,190.57089233398438
2019-01-29,203.1999969482422,204.89999389648438,203.1999969482422,192.54428100585938,83,192.54428100585938
2019-01-30,204.10000610351562,206.3000030517578,204.0,193.48397827148438,874,193.48397827148438
2019-01-31,206.89999389648438,207.39999389648438,206.0,194.8935089111328,2375,194.8935089111328
2019-02-01,202.3000030517578,204.89999389648438,198.0,187.3759307861328,1239,187.3759307861328
2019-02-04,199.4499969482422,199.4499969482422,195.5,184.60382080078125,508,184.60382080078125
2019-02-05,197.39999389648438,202.6999969482422,197.35000610351562,190.4769287109375,242,190.4769287109375
2019-02-06,202.8000030517578,203.39999389648438,201.60000610351562,189.44326782226562,309,189.44326782226562
2019-02-07,201.5,201.60000610351562,199.5,187.46990966796875,359,187.46990966796875
2019-02-08,199.64999389648438,199.64999389648438,197.89999389648438,185.96636962890625,322,185.96636962890625
2019-02-11,199.5500030517578,200.39999389648438,198.75,187.46990966796875,511,187.46990966796875
2019-02-12,200.5,201.5,200.10000610351562,189.16134643554688,290,189.16134643554688
2019-02-13,202.3000030517578,202.39999389648438,198.64999389648438,187.42291259765625,292,187.42291259765625
2019-02-14,199.5500030517578,199.5500030517578,196.0,185.68446350097656,382,185.68446350097656
2019-02-15,196.5500030517578,199.25,195.0,187.23497009277344,259,187.23497009277344
2019-02-18,199.89999389648438,199.89999389648438,197.5,187.0000457763672,744,187.0000457763672
2019-02-19,198.5,202.6999969482422,198.5,189.91311645507812,568,189.91311645507812
2019-02-20,202.1999969482422,202.5,201.5,190.2889862060547,278,190.2889862060547
2019-02-21,202.5,204.10000610351562,202.5,191.04075622558594,322,191.04075622558594
2019-02-22,202.6999969482422,203.5,202.0,191.22869873046875,1741,191.22869873046875
2019-02-25,204.6999969482422,210.8000030517578,204.6999969482422,197.24276733398438,3390,197.24276733398438
2019-02-26,208.60000610351562,214.3000030517578,208.60000610351562,200.9075927734375,1468,200.9075927734375
2019-02-27,213.3000030517578,213.3000030517578,212.0,200.1558380126953,233,200.1558380126953
2019-02-28,212.39999389648438,213.89999389648438,211.8000030517578,200.81361389160156,901,200.81361389160156
2019-03-01,214.60000610351562,218.0,214.5,203.4447784423828,2212,203.4447784423828
2019-03-04,216.6999969482422,217.89999389648438,216.10000610351562,203.06890869140625,1131,203.06890869140625
2019-03-05,215.0,216.8000030517578,215.0,203.72669982910156,601,203.72669982910156
2019-03-06,216.3000030517578,219.60000610351562,216.3000030517578,204.10255432128906,858,204.10255432128906
2019-03-07,216.8000030517578,218.10000610351562,215.3000030517578,202.69302368164062,832,202.69302368164062
2019-03-08,213.89999389648438,214.10000610351562,210.0,197.90057373046875,759,197.90057373046875
2019-03-11,211.39999389648438,213.1999969482422,211.39999389648438,199.87393188476562,431,199.87393188476562
2019-03-12,213.89999389648438,215.39999389648438,209.6999969482422,197.99453735351562,1277,197.99453735351562
2019-03-13,206.89999389648438,206.89999389648438,197.60000610351562,191.6985321044922,10494,191.6985321044922
2019-03-14,204.6999969482422,214.10000610351562,204.39999389648438,199.12216186523438,709,199.12216186523438
2019-03-15,211.6999969482422,212.6999969482422,211.0,199.498046875,1769,199.498046875
2019-03-18,212.6999969482422,212.8000030517578,206.3000030517578,195.7392578125,7346,195.7392578125
2019-03-19,207.60000610351562,212.1999969482422,207.39999389648438,198.08851623535156,722,198.08851623535156
2019-03-20,210.6999969482422,212.3000030517578,210.0,197.71261596679688,196,197.71261596679688
2019-03-21,209.8000030517578,209.8000030517578,207.0,196.02117919921875,728,196.02117919921875
2019-03-22,208.10000610351562,211.1999969482422,206.39999389648438,196.86688232421875,785,196.86688232421875
