episode,avg_reward,avg_loss,avg_td_error,capital,sma_reward
3827.0,50.0,2.292276535715376,-2.8300599597749256,0.0,44.92857142857143
3828.0,35.0,3.881746780304682,-29.848260788690474,0.0,43.21428571428571
3829.0,35.0,3.7239338159561157,-40.04836890811012,0.0,40.357142857142854
3830.0,44.285714285714285,2.8111843949272517,-20.902675083705358,0.0,39.57142857142857
3831.0,44.285714285714285,3.160061251549494,-15.273283458891369,0.0,37.642857142857146
3832.0,38.57142857142857,2.7342906225295294,-27.085885184151785,0.0,34.28571428571429
3833.0,15.0,3.4535587401617143,-16.173601422991073,0.0,31.5
3834.0,53.57142857142857,3.194629879224868,-13.74852789015997,0.0,37.785714285714285
3835.0,60.714285714285715,2.764896245229812,-38.76106189546131,0.0,41.642857142857146
3836.0,27.857142857142858,3.516469132332575,-7.351167951311384,0.0,40.42857142857143
3837.0,58.57142857142857,3.185067210878645,-22.734311058407737,0.0,41.28571428571429
3838.0,49.285714285714285,3.8352682278269814,-34.91055152529762,0.0,42.714285714285715
3839.0,64.28571428571429,3.610408624013265,-16.910348074776785,0.0,45.642857142857146
3840.0,53.57142857142857,2.8403861806506203,-23.698900495256698,0.0,46.57142857142857
3841.0,44.285714285714285,2.8001453507514227,-4.576767331077939,0.0,46.57142857142857
3842.0,45.714285714285715,3.7748251245135354,-53.42811802455357,0.0,47.285714285714285
3843.0,50.714285714285715,3.392953642777034,-19.666742234002974,0.0,50.857142857142854
3844.0,58.57142857142857,3.2976737362997874,-50.978690011160715,0.0,51.357142857142854
3845.0,57.142857142857146,2.5924924583662126,-21.475428989955358,0.0,51.0
3846.0,64.28571428571429,2.504777479739416,-18.754388718377974,0.0,54.642857142857146
3847.0,62.857142857142854,2.737836962654477,-5.535085042317708,0.0,55.07142857142858
3848.0,62.857142857142854,2.4272013703982034,-28.596043178013392,0.0,56.42857142857142
3849.0,72.85714285714286,2.6457184368655797,-24.78935314360119,0.0,57.28571428571429
3850.0,38.57142857142857,2.9848039405686513,-7.399100894019718,0.0,55.78571428571429
3851.0,23.571428571428573,2.964210731642587,-24.172437395368302,0.0,53.71428571428571
3852.0,8.571428571428571,2.981791737533751,-17.208673386346724,0.0,50.0
3853.0,30.714285714285715,4.049548660005842,-21.336544945126487,0.0,48.0
3854.0,33.57142857142857,3.309394277277447,-17.425984700520832,0.0,45.5
3855.0,18.571428571428573,3.346915821234385,-42.26876976376488,0.0,41.642857142857146
3856.0,26.428571428571427,4.029704241525559,-18.598615373883927,0.0,37.857142857142854
3857.0,35.0,3.4180618013654436,-27.452473958333332,0.0,35.07142857142857
3858.0,29.285714285714285,2.968598933446975,-49.356195359002974,0.0,31.714285714285715
3859.0,52.142857142857146,2.9074118307658603,3.4554334368024553,0.0,29.642857142857146
3860.0,72.14285714285714,3.2215016342344738,-24.654337565104168,0.0,33.0
3861.0,57.857142857142854,2.453414817651113,-1.4108501615978422,0.0,36.42857142857143
3862.0,55.0,3.25411509899866,-50.762288411458336,0.0,41.07142857142857
3863.0,58.57142857142857,2.3224791203226363,-6.150639125279018,0.0,43.857142857142854
3864.0,46.42857142857143,3.225869928087507,-38.008841378348215,0.0,45.142857142857146
3865.0,57.142857142857146,3.1044073275157382,-13.812225341796875,0.0,49.0
3866.0,65.71428571428571,2.69327913295655,-27.283534458705358,0.0,52.92857142857142
3867.0,50.0,3.2800101893288747,-3.911965869721912,0.0,54.42857142857142
3868.0,38.57142857142857,2.7728484982535955,-28.406374976748513,0.0,55.357142857142854
3869.0,37.857142857142854,3.3558358337197984,-5.133876618884859,0.0,53.92857142857142
3870.0,55.714285714285715,3.1270460401262556,-34.97027878534226,0.0,52.28571428571429
3871.0,31.428571428571427,3.0830108665284657,-17.919651576450892,0.0,49.64285714285714
3872.0,50.714285714285715,3.094850943202064,-27.239894321986608,0.0,49.21428571428571
3873.0,47.857142857142854,4.546630112897782,-25.255208333333332,0.0,48.14285714285714
3874.0,46.42857142857143,2.8494732606978643,-19.800711495535715,0.0,48.14285714285714
3875.0,78.57142857142857,3.050309819834573,-41.845668247767854,0.0,50.28571428571429
3876.0,17.857142857142858,2.857810017608461,0.2046265375046503,0.0,45.5
3877.0,32.857142857142854,2.55338830607278,-5.798891339983259,0.0,43.785714285714285
3878.0,58.57142857142857,3.3131060288065957,-48.434334891183035,0.0,45.78571428571429
3879.0,49.285714285714285,3.348037701277506,-17.641101655505953,0.0,46.92857142857143
3880.0,40.0,3.3327633156662895,-1.8919510614304316,0.0,45.357142857142854
3881.0,52.142857142857146,4.0558159578414195,-37.00408644903274,0.0,47.42857142857143
3882.0,65.71428571428571,2.7109049494777406,-4.011897132510231,0.0,48.92857142857143
3883.0,32.857142857142854,3.079122398580824,-41.733805338541664,0.0,47.42857142857143
3884.0,60.714285714285715,2.120358545155752,-18.22642589750744,0.0,48.857142857142854
3885.0,44.285714285714285,2.677053973788307,-9.464900425502233,0.0,45.42857142857143
3886.0,50.714285714285715,2.5462900350491204,-24.35044933500744,0.0,48.71428571428571
3887.0,72.14285714285714,3.3803146964027766,-32.15507289341518,0.0,52.642857142857146
3888.0,66.42857142857143,3.0463244943391707,3.750939505440848,0.0,53.42857142857143
3889.0,70.71428571428571,3.0386725210008168,14.161381312779017,0.0,55.57142857142857
3890.0,38.57142857142857,4.041628860291981,-53.868553524925595,0.0,55.42857142857142
3891.0,30.0,4.527814359891982,-27.435549781436013,0.0,53.21428571428571
3892.0,50.714285714285715,4.0263113748459585,-24.946556454613095,0.0,51.71428571428571
3893.0,42.857142857142854,3.1926384766896567,-38.62638927641369,0.0,52.71428571428571
3894.0,66.42857142857143,4.194968632289341,-2.7136935279482888,0.0,53.28571428571429
3895.0,36.42857142857143,1.8296856936954318,-14.085886637369791,0.0,52.5
3896.0,33.57142857142857,3.2239091367948625,-37.77697463262649,0.0,50.78571428571429
3897.0,71.42857142857143,2.7946290969848633,-30.75187755766369,0.0,50.71428571428571
3898.0,40.0,2.538678839093163,4.331925165085566,0.0,48.07142857142857
3899.0,32.142857142857146,3.9548329625810896,-17.19107200985863,0.0,44.214285714285715
3900.0,25.0,3.1559296449025473,-55.8135986328125,0.0,42.857142857142854
3901.0,59.285714285714285,3.0396405458450317,-5.514313470749628,0.0,45.785714285714285
3902.0,47.142857142857146,3.1506636284646534,-18.782974969773065,0.0,45.42857142857143
3903.0,61.42857142857143,2.805572924159822,-31.079485212053573,0.0,47.285714285714285
3904.0,75.0,2.6934886901151565,-37.039268856956845,0.0,48.142857142857146
3905.0,77.85714285714286,2.3707877567836215,-24.291968936011905,0.0,52.28571428571429
3906.0,67.85714285714286,2.663583204859779,-7.73574465797061,0.0,55.71428571428572
3907.0,28.571428571428573,3.367734369777498,-21.461563836960565,0.0,51.42857142857143
3908.0,60.0,2.6366248414629982,-21.41995384579613,0.0,53.42857142857143
3909.0,70.71428571428571,2.772183815638224,-3.961726597377232,0.0,57.28571428571429
3910.0,-3.5714285714285716,4.280434787273407,-43.4820062546503,0.0,54.42857142857143
3911.0,61.42857142857143,2.6243658434777033,-14.600351969401041,0.0,54.642857142857146
3912.0,35.714285714285715,3.558058222134908,-28.170520600818453,0.0,53.5
3913.0,29.285714285714285,3.0774558725811185,-37.227913992745535,0.0,50.28571428571429
3914.0,22.142857142857142,2.6728545881453014,-27.16600109281994,0.0,45.00000000000001
3915.0,55.0,2.7450099346183596,-22.03289068312872,0.0,42.71428571428571
3916.0,48.57142857142857,1.6993090212345123,-19.406084333147323,0.0,40.785714285714285
3917.0,55.0,1.8104951892580305,-38.44149634951637,0.0,43.42857142857143
3918.0,27.857142857142858,2.6711767457780384,-20.821123395647323,0.0,40.21428571428571
3919.0,27.857142857142858,3.9000706048238847,-24.689900716145832,0.0,35.92857142857143
3920.0,32.142857142857146,3.4424136181672416,-23.814931233723957,0.0,39.5
3921.0,33.57142857142857,3.715248309430622,-26.471200125558035,0.0,36.71428571428571
3922.0,32.142857142857146,2.5856354406901767,-42.533897763206845,0.0,36.357142857142854
3923.0,54.285714285714285,2.2985248267650604,-19.067937941778276,0.0,38.857142857142854
3924.0,70.71428571428571,2.618138157186054,-29.63087390718006,0.0,43.71428571428571
3925.0,48.57142857142857,2.6046131139709834,-17.48771740141369,0.0,43.07142857142857
3926.0,60.714285714285715,2.469381508373079,-24.995486304873513,0.0,44.285714285714285
3927.0,-10.0,3.579573405640466,-20.368277413504465,0.0,37.785714285714285
3928.0,62.142857142857146,2.8830873547565368,-45.57467506045387,0.0,41.214285714285715
3929.0,45.714285714285715,3.0852718012673512,-56.509928385416664,0.0,43.0
3930.0,50.714285714285715,2.788608873174304,11.844090053013392,0.0,44.857142857142854
3931.0,40.0,4.086867389224825,-52.74407668340774,0.0,45.5
3932.0,32.857142857142854,3.8947686581384566,-1.8848608107793898,0.0,45.57142857142857
3933.0,-0.7142857142857143,3.9861673968178883,-32.40887741815476,0.0,40.07142857142857
3934.0,38.57142857142857,2.498083832718077,-25.229500906808035,0.0,36.857142857142854
3935.0,31.428571428571427,2.525466737293062,-24.11471412295387,0.0,35.142857142857146
3936.0,37.857142857142854,3.05021756035941,-23.014209565662203,0.0,32.857142857142854
3937.0,20.714285714285715,2.7698524991671243,-9.945620582217263,0.0,35.92857142857143
3938.0,12.857142857142858,2.8806446691354117,-15.592540922619047,0.0,31.0
3939.0,15.0,3.948745818365188,-54.87336658296131,0.0,27.928571428571427
3940.0,41.42857142857143,3.6200466723669145,-26.12967064267113,0.0,27.0
3941.0,42.857142857142854,3.283149344580514,-5.520328340076265,0.0,27.285714285714285
3942.0,32.142857142857146,3.5701380428813754,-52.70746140252976,0.0,27.21428571428571
3943.0,3.5714285714285716,4.021340145951226,11.418894449869791,0.0,27.642857142857146
3944.0,35.0,3.1233955933934165,-11.511870611281623,0.0,27.28571428571429
3945.0,34.285714285714285,4.0191323927470615,-60.820027669270836,0.0,27.571428571428573
3946.0,35.0,2.8854742561067854,-17.375903901599703,0.0,27.28571428571429
3947.0,38.57142857142857,3.3433708860760643,-73.71607026599702,0.0,29.071428571428573
3948.0,54.285714285714285,2.8720337379546392,-28.525352841331845,0.0,33.21428571428571
3949.0,31.428571428571427,3.958578734170823,-52.533819289434526,0.0,34.857142857142854
3950.0,49.285714285714285,3.030667191460019,-10.626788911365328,0.0,35.642857142857146
3951.0,69.28571428571429,2.385832145100548,-28.243350074404763,0.0,38.285714285714285
3952.0,57.857142857142854,3.0270585190682184,-35.333638509114586,0.0,40.857142857142854
3953.0,54.285714285714285,2.982769035157703,-32.927955264136905,0.0,45.92857142857142
3954.0,33.57142857142857,3.976597797302973,-6.332320440383184,0.0,45.785714285714285
3955.0,67.14285714285714,3.4605216469083513,-44.170436314174104,0.0,49.07142857142857
3956.0,47.142857142857146,3.5695088704427085,-39.76149204799107,0.0,50.285714285714285
3957.0,52.857142857142854,3.7149421203704107,47.61492629278274,0.0,51.71428571428571
3958.0,50.714285714285715,3.3736579446565536,-74.68934268043155,0.0,51.357142857142854
3959.0,48.57142857142857,2.9145895271074203,5.104463123139881,0.0,53.07142857142857
3960.0,49.285714285714285,3.1895788680939448,-51.441981724330354,0.0,53.07142857142857
3961.0,50.0,3.027616415705,21.124625069754465,0.0,51.142857142857146
3962.0,23.571428571428573,2.4296034404209683,-25.603434244791668,0.0,47.714285714285715
3963.0,52.857142857142854,2.5507176482961293,-13.994413829985119,0.0,47.57142857142857
3964.0,52.857142857142854,2.587856583652042,-7.4165765671502974,0.0,49.5
3965.0,29.285714285714285,3.8348839850652787,-64.26239304315476,0.0,45.714285714285715
3966.0,48.57142857142857,3.138364464044571,-3.607014610653832,0.0,45.857142857142854
3967.0,42.857142857142854,3.2024904716582525,-41.89112781343006,0.0,44.857142857142854
3968.0,40.0,2.727266029233024,-38.139200846354164,0.0,43.785714285714285
3969.0,62.857142857142854,2.588216787292844,-36.414498465401785,0.0,45.214285714285715
3970.0,40.0,3.6117164748055592,-48.1155511765253,0.0,44.28571428571429
3971.0,70.0,3.510989995229812,-15.25708734421503,0.0,46.28571428571429
3972.0,45.714285714285715,3.211877478020532,-14.096330915178571,0.0,48.5
3973.0,84.28571428571429,2.648793112663996,-38.51841517857143,0.0,51.642857142857146
3974.0,50.0,2.3195345387572335,-12.872096470424108,0.0,51.357142857142854
3975.0,66.42857142857143,2.5270141519251323,-10.050826299758185,0.0,55.07142857142857
3976.0,44.285714285714285,2.9931573697498868,-41.631522042410715,0.0,54.642857142857146
3977.0,63.57142857142857,2.3654473211084093,1.2844034830729167,0.0,56.71428571428572
3978.0,76.42857142857143,2.6462252182619914,-29.187517438616073,0.0,60.35714285714287
3979.0,62.857142857142854,3.117430854411352,-42.196533203125,0.0,60.357142857142854
3980.0,49.285714285714285,3.1721554568835666,2.3531405131022134,0.0,61.28571428571429
3981.0,65.0,2.9919540768577937,-3.0881420317150297,0.0,60.78571428571429
3982.0,53.57142857142857,3.10250301020486,-73.58818708147321,0.0,61.57142857142858
3983.0,53.57142857142857,2.2330038263684227,14.239512125651041,0.0,58.5
3984.0,40.0,2.442337609472729,-42.10850597563244,0.0,57.5
3985.0,32.142857142857146,2.4201787454741344,-1.2969462076822917,0.0,54.07142857142857
3986.0,41.42857142857143,3.359120045389448,-58.77159481956845,0.0,53.78571428571429
3987.0,70.0,3.3513474691481817,13.370723179408483,0.0,54.42857142857143
3988.0,35.714285714285715,3.272873628707159,-64.86782691592262,0.0,50.357142857142854
3989.0,42.857142857142854,2.833139260609945,-25.287039620535715,0.0,48.35714285714286
3990.0,64.28571428571429,3.0801204329445246,21.81721423921131,0.0,49.85714285714286
3991.0,42.857142857142854,2.293049143893378,-36.709937686011905,0.0,47.64285714285714
3992.0,49.285714285714285,2.2163219707352773,-16.19471668061756,0.0,47.21428571428571
3993.0,20.0,3.1595212788808915,-28.078726632254465,0.0,43.857142857142854
3994.0,4.285714285714286,3.324821548802512,-56.722848074776785,0.0,40.28571428571429
3995.0,50.0,3.5160858631134033,-12.790265764508929,0.0,42.07142857142857
3996.0,67.14285714285714,3.301933140981765,-34.6513177780878,0.0,44.642857142857146
3997.0,67.14285714285714,3.0877781694843653,-23.66708519345238,0.0,44.357142857142854
3998.0,70.0,2.3484164277712503,-12.35084461030506,0.0,47.78571428571429
3999.0,49.285714285714285,2.5456834250972387,-41.069908505394345,0.0,48.42857142857143
4000.0,67.14285714285714,2.3800916913009824,-22.42798578171503,0.0,48.71428571428571
4001.0,34.285714285714285,3.7943733646756126,-10.625164213634672,0.0,47.857142857142854
4002.0,42.857142857142854,2.9233823205743517,-16.78634788876488,0.0,47.21428571428571
4003.0,76.42857142857143,1.9554121724906421,-15.533662341889881,0.0,52.857142857142854
4004.0,70.71428571428571,3.0857675146488917,-26.574462890625,0.0,59.5
4005.0,60.714285714285715,1.9894310821379935,-15.026236397879464,0.0,60.57142857142857
4006.0,65.0,1.8686747465814864,-6.037950061616444,0.0,60.35714285714285
4007.0,37.857142857142854,3.611820096061343,-25.232907249813987,0.0,57.42857142857142
4008.0,56.42857142857143,3.0980253446669805,-48.48666236514137,0.0,56.07142857142857
4009.0,70.0,2.1873308562097096,-4.485891432989211,0.0,58.14285714285713
4010.0,65.71428571428571,2.300879407496679,-27.718877883184526,0.0,58.0
4011.0,59.285714285714285,2.3660569205170585,-20.419708251953125,0.0,60.499999999999986
4012.0,28.571428571428573,2.1151921784593943,-13.280218215215774,0.0,59.07142857142858
4013.0,64.28571428571429,1.9437110133114315,-7.068349202473958,0.0,57.857142857142854
4014.0,53.57142857142857,3.1429206416720437,-52.54258510044643,0.0,56.142857142857146
4015.0,50.714285714285715,2.780409818603879,-39.484654017857146,0.0,55.142857142857146
4016.0,67.14285714285714,3.4718415907451083,-5.700687590099516,0.0,55.357142857142854
4017.0,58.57142857142857,2.224806981427329,-18.171703520275297,0.0,57.42857142857142
4018.0,65.71428571428571,2.938866686253321,-10.058816092354911,0.0,58.35714285714285
4019.0,42.857142857142854,3.5888820063500178,-28.88819812593006,0.0,55.64285714285713
4020.0,67.14285714285714,2.51884194782802,-53.733729771205354,0.0,55.78571428571429
4021.0,55.0,2.979476429167248,29.085460844494047,0.0,55.357142857142854
4022.0,51.42857142857143,2.740905517623538,-48.52197265625,0.0,57.642857142857146
4023.0,61.42857142857143,3.2747513822146823,-37.034141903831845,0.0,57.357142857142854
4024.0,70.0,3.075048960390545,-19.466801234654017,0.0,59.0
4025.0,50.0,2.33659061505681,-16.586319696335565,0.0,58.92857142857143
4026.0,32.857142857142854,3.096782323859987,-54.022955031622026,0.0,55.499999999999986
4027.0,47.142857142857146,2.989115380105518,-29.588419596354168,0.0,54.357142857142854
4028.0,58.57142857142857,3.4899169298864545,-18.37002418154762,0.0,53.642857142857146
4029.0,62.857142857142854,2.2627293339797427,-16.080714634486608,0.0,55.642857142857146
4030.0,40.0,2.356792007173811,-32.895879836309526,0.0,52.92857142857143
4031.0,62.142857142857146,3.451478843178068,-42.840570359002974,0.0,53.642857142857146
4032.0,54.285714285714285,2.813347631976718,7.694683983212426,0.0,53.92857142857142
4033.0,60.714285714285715,2.4832419667925154,-25.719447544642858,0.0,53.857142857142854
4034.0,28.571428571428573,2.5954316684177945,0.30641246977306547,0.0,49.71428571428571
4035.0,42.142857142857146,2.6091479744229997,-31.079014369419642,0.0,48.92857142857143
4036.0,63.57142857142857,2.796055277188619,1.5147076561337425,0.0,52.0
4037.0,47.857142857142854,2.8720512077921914,-36.00701904296875,0.0,52.07142857142858
4038.0,57.142857142857146,2.11965383376394,-26.83906482514881,0.0,51.92857142857142
4039.0,43.57142857142857,3.303232187316531,-16.33553931826637,0.0,50.0
4040.0,45.714285714285715,2.389313836892446,4.189086550757999,0.0,50.57142857142857
4041.0,77.14285714285714,3.1761967681703114,-47.100957961309526,0.0,52.07142857142857
4042.0,59.285714285714285,3.0771678402310325,-37.40724400111607,0.0,52.57142857142857
4043.0,80.0,2.448783664476304,-25.571576799665177,0.0,54.5
4044.0,64.28571428571429,2.380226271493094,-5.302153814406622,0.0,58.07142857142857
4045.0,7.142857142857143,2.951148969786508,-51.30743698846726,0.0,54.57142857142858
4046.0,23.571428571428573,4.448818638211205,8.207816714332218,0.0,50.57142857142857
4047.0,38.57142857142857,4.247868290969303,-11.636919294084821,0.0,49.642857142857146
4048.0,27.142857142857142,3.370028788135165,-24.365713936941965,0.0,46.64285714285714
4049.0,2.142857142857143,2.7972503843761625,-16.853190104166668,0.0,42.5
4050.0,50.714285714285715,3.1120098488671437,-30.997302827380953,0.0,43.0
4051.0,60.714285714285715,3.297194412776402,2.2735223316010975,0.0,41.35714285714286
4052.0,67.14285714285714,3.466229021549225,-26.55517578125,0.0,42.14285714285714
4053.0,40.714285714285715,3.5959765173140026,-46.428274972098215,0.0,38.214285714285715
4054.0,59.285714285714285,3.002039608501253,-24.36982654389881,0.0,37.71428571428571
4055.0,59.285714285714285,2.0734282575902485,6.458817981538319,0.0,42.92857142857143
4056.0,47.142857142857146,2.4773989887464616,-57.84278506324405,0.0,45.285714285714285
4057.0,51.42857142857143,3.593121579715184,2.192113240559896,0.0,46.57142857142857
4058.0,62.142857142857146,3.2304361320677257,-27.893572126116073,0.0,50.07142857142857
4059.0,72.85714285714286,3.0900230492864336,-31.051949637276785,0.0,57.142857142857146
4060.0,72.85714285714286,2.910821318626404,-18.420516241164435,0.0,59.35714285714287
4061.0,41.42857142857143,2.9353545222963606,-42.651285807291664,0.0,57.42857142857143
4062.0,52.142857142857146,2.454224629061563,-23.020778111049108,0.0,55.92857142857143
4063.0,59.285714285714285,2.6822358114378795,-13.899886358351935,0.0,57.78571428571429
4064.0,46.42857142857143,3.1206207303773787,-20.259396507626487,0.0,56.5
4065.0,41.42857142857143,3.739912436121986,-21.667708623976935,0.0,54.71428571428572
4066.0,59.285714285714285,2.5568163891633353,-33.880621047247026,0.0,55.92857142857143
4067.0,64.28571428571429,3.561341927165077,-13.018971761067709,0.0,57.21428571428571
4068.0,53.57142857142857,2.7135075955163863,-3.6742626371837797,0.0,56.35714285714287
4069.0,51.42857142857143,3.6045116441590443,-36.997198195684526,0.0,54.21428571428571
4070.0,55.0,2.5133297613688876,-19.689219156901043,0.0,52.42857142857142
4071.0,69.28571428571429,2.644626967963718,-10.510443551199776,0.0,55.21428571428572
4072.0,72.85714285714286,2.8189522255034674,-20.580524262927828,0.0,57.28571428571429
4073.0,65.0,3.556623938537779,-50.439046223958336,0.0,57.85714285714287
4074.0,81.42857142857143,2.3347609362431934,-6.949256533668155,0.0,61.35714285714287
4075.0,50.714285714285715,2.813006429445176,-35.92236328125,0.0,62.28571428571429
4076.0,32.142857142857146,3.125427734284174,-54.510887509300595,0.0,59.57142857142858
4077.0,31.428571428571427,3.681520890621912,17.464220319475448,0.0,56.28571428571429
4078.0,52.142857142857146,3.1701422248567854,-29.31022716703869,0.0,56.142857142857146
4079.0,77.14285714285714,2.784287106423151,-15.380224318731399,0.0,58.71428571428571
4080.0,35.714285714285715,3.1228009150141762,-33.29119873046875,0.0,56.78571428571429
4081.0,67.85714285714286,2.780747549874442,-33.045875186011905,0.0,56.642857142857146
4082.0,57.142857142857146,3.1724463190351213,-12.074242001488095,0.0,55.07142857142857
4083.0,47.142857142857146,2.095980229831877,-15.463078090122767,0.0,53.28571428571429
4084.0,36.42857142857143,2.8041737931115285,-41.901742117745535,0.0,48.785714285714285
4085.0,55.0,2.6628831965582713,-17.019212995256698,0.0,49.214285714285715
4086.0,52.142857142857146,3.0355443443570818,-34.510262625558035,0.0,51.21428571428571
4087.0,76.42857142857143,2.4032339482080367,-31.329119001116073,0.0,55.71428571428571
4088.0,24.285714285714285,3.8065267205238342,-15.235037667410714,0.0,52.92857142857143
4089.0,42.857142857142854,3.6688797218458995,-5.572958809988839,0.0,49.5
4090.0,75.71428571428571,3.291913594518389,-51.06195359002976,0.0,53.5
4091.0,34.285714285714285,2.6483354653630937,-16.4534665062314,0.0,50.142857142857146
4092.0,67.14285714285714,2.5319431793122065,-31.936787923177082,0.0,51.142857142857146
4093.0,63.57142857142857,2.825385820297968,-34.873849051339285,0.0,52.78571428571429
4094.0,75.0,2.5760614417848133,-17.48531232561384,0.0,56.642857142857146
4095.0,65.71428571428571,2.76538880666097,-28.902672177269345,0.0,57.71428571428571
4096.0,62.142857142857146,2.7998494874863398,-27.348775227864582,0.0,58.71428571428572
4097.0,47.142857142857146,3.05097230275472,-44.519874209449405,0.0,55.78571428571429
4098.0,65.71428571428571,2.6524547735850015,-8.918115525018601,0.0,59.92857142857142
4099.0,55.0,2.5402894956724986,-30.316784086681547,0.0,61.14285714285713
4100.0,54.285714285714285,2.2110705205372403,-18.252094087146578,0.0,59.0
4101.0,68.57142857142857,2.591058929761251,-13.451189313616071,0.0,62.42857142857143
4102.0,59.285714285714285,2.660114582095827,-39.725016276041664,0.0,61.642857142857146
4103.0,39.285714285714285,3.447305435226077,-16.45055425734747,0.0,59.21428571428571
4104.0,45.0,1.9832798810232253,-24.447634742373513,0.0,56.21428571428571
4105.0,62.857142857142854,2.772308817931584,-34.525140671502974,0.0,55.92857142857143
4106.0,65.71428571428571,2.3670136701493036,-25.037179129464285,0.0,56.28571428571429
4107.0,73.57142857142857,2.2947344865117754,-26.96389625186012,0.0,58.92857142857143
4108.0,74.28571428571429,2.0367198643230258,-15.853306361607142,0.0,59.78571428571429
4109.0,80.0,3.5492811174619767,-34.078607468377974,0.0,62.28571428571429
4110.0,21.428571428571427,3.214156006063734,-34.57768322172619,0.0,59.0
4111.0,52.857142857142854,3.1615502266656783,-26.734540666852677,0.0,57.42857142857142
4112.0,69.28571428571429,2.363461386589777,-34.676615397135414,0.0,58.42857142857143
4113.0,73.57142857142857,2.0978420149712336,-18.321533203125,0.0,61.857142857142854
4114.0,83.57142857142857,2.855858093216306,-26.903637114025297,0.0,65.71428571428571
4115.0,75.0,2.324110053834461,-0.3291648683093843,0.0,66.92857142857143
4116.0,31.428571428571427,3.2966723243395486,-31.769246419270832,0.0,63.5
4117.0,70.71428571428571,2.9466954526447116,-14.756635393415179,0.0,63.21428571428571
4118.0,42.857142857142854,3.3181408161208745,-19.193623860677082,0.0,60.07142857142858
4119.0,67.85714285714286,3.0736515692302158,-59.66409156436012,0.0,58.85714285714287
4120.0,75.71428571428571,3.5265234254655384,-20.362400599888392,0.0,64.28571428571429
4121.0,66.42857142857143,2.6061587787809826,-6.295931861514137,0.0,65.64285714285714
4122.0,55.714285714285715,2.7928729823657443,-36.19792247953869,0.0,64.28571428571428
4123.0,68.57142857142857,2.525806251026335,-5.729523794991629,0.0,63.78571428571428
4124.0,52.857142857142854,2.288342912991842,-15.126528785342263,0.0,60.71428571428571
4125.0,76.42857142857143,3.6445240662211464,-4.194671630859375,0.0,60.857142857142854
4126.0,64.28571428571429,2.172814584913708,-50.849126906622026,0.0,64.14285714285714
4127.0,37.857142857142854,2.3980262598821094,9.570329938616071,0.0,60.857142857142854
4128.0,34.285714285714285,3.5421773252033053,-35.5767328171503,0.0,60.0
4129.0,57.142857142857146,2.3439813994226,-7.9428660074869795,0.0,58.92857142857142
4130.0,24.285714285714285,2.5012142615658894,-40.85655285063244,0.0,53.78571428571429
4131.0,78.57142857142857,2.851259563650404,-21.78778076171875,0.0,55.0
4132.0,76.42857142857143,2.4179532641456243,-26.764700753348215,0.0,57.07142857142858
4133.0,45.714285714285715,2.508651485045751,-33.467381068638396,0.0,54.78571428571429
4134.0,53.57142857142857,1.70434623389017,-14.498434884207589,0.0,54.857142857142854
4135.0,49.285714285714285,3.221767851284572,-21.395965576171875,0.0,52.142857142857146
4136.0,42.142857142857146,1.922474165757497,-39.281014578683035,0.0,49.92857142857143
4137.0,77.14285714285714,3.108208398024241,-12.997667585100446,0.0,53.857142857142854
4138.0,80.71428571428571,3.007698689188276,-20.20480492001488,0.0,58.5
4139.0,67.85714285714286,2.646296643075489,-48.83884974888393,0.0,59.57142857142858
4140.0,62.142857142857146,2.8436805180140903,5.230821518670945,0.0,63.357142857142854
4141.0,55.714285714285715,2.7753758941377913,-48.82711937313988,0.0,61.07142857142858
4142.0,50.714285714285715,2.38092972834905,-11.008367629278274,0.0,58.5
4143.0,77.85714285714286,2.320367597398304,-8.571252005440849,0.0,61.71428571428572
4144.0,51.42857142857143,2.843960239773705,-36.6427001953125,0.0,61.5
4145.0,57.142857142857146,2.557949049132211,-1.0317662556966145,0.0,62.28571428571429
4146.0,19.285714285714285,2.0465002003170194,-9.54856945219494,0.0,60.0
4147.0,26.428571428571427,2.8794637350809005,-24.941836402529763,0.0,54.92857142857142
4148.0,30.0,3.3666757458732244,-14.289447602771578,0.0,49.85714285714286
4149.0,46.42857142857143,2.8903603213174,-23.84097435360863,0.0,47.71428571428571
4150.0,61.42857142857143,3.533525904019674,-37.507789248511905,0.0,47.642857142857146
4151.0,62.857142857142854,2.4434352148146856,-25.536516462053573,0.0,48.35714285714286
4152.0,63.57142857142857,2.535510620900563,-15.576792399088541,0.0,49.642857142857146
4153.0,49.285714285714285,2.036475828715733,-39.64526657831101,0.0,46.785714285714285
4154.0,85.71428571428571,2.0408102302324203,-5.082178388323102,0.0,50.214285714285715
4155.0,35.0,3.240737267902919,-62.555292038690474,0.0,48.0
4156.0,83.57142857142857,2.398555581058775,-4.417113531203497,0.0,54.42857142857142
4157.0,64.28571428571429,2.218435917581831,-36.191162109375,0.0,58.21428571428571
4158.0,29.285714285714285,2.8136929727735973,-12.935078938802084,0.0,58.142857142857146
4159.0,50.714285714285715,2.651111814237776,-31.897556849888392,0.0,58.57142857142857
4160.0,45.714285714285715,2.7363840284801664,-22.042378743489582,0.0,57.0
4161.0,71.42857142857143,2.87926078978039,-12.118078322637649,0.0,57.857142857142854
4162.0,45.714285714285715,2.0272609903698875,-18.813223702566965,0.0,56.07142857142857
4163.0,65.0,3.348997490746634,-14.715425037202381,0.0,57.642857142857146
